date,id,prices,price_diff,returns,market_caps,market_caps_diff,total_volumes,total_volumes_diff,open,high,low
2014-01-03,bitcoin,825.47,52.940000000000055,0.5294000000000005,10062417390.0,645334630.0,54171500.0,37333700.0,767.74,825.47,767.74
2014-01-07,bitcoin,826.5,-109.88,-1.0988,10107681750.0,-1306720222.0,80268100.0,-8316500.0,849.14,936.38,826.5
2014-01-11,bitcoin,905.72,42.42000000000007,0.4242000000000007,11094594497.0,524155055.0,48299500.0,18535900.0,838.32,905.72,838.32
2014-01-15,bitcoin,860.44,22.3900000000001,0.223900000000001,10555404678.0,278502284.0,28600400.0,5131000.0,867.45,867.45,838.05
2014-01-19,bitcoin,838.17,-1.830000000000041,-0.0183000000000004,10293335273.0,-22326727.0,17574100.0,-478600.0,837.98,840.0,812.9
2014-01-23,bitcoin,846.97,-18.059999999999945,-0.1805999999999994,10417265166.0,-217759666.0,18412100.0,532200.0,869.15,869.57,846.97
2014-01-27,bitcoin,891.86,38.35000000000002,0.3835000000000002,10984370725.0,475571525.0,32539200.0,9862400.0,808.32,891.86,804.39
2014-01-31,bitcoin,817.93,0.7599999999999909,0.0075999999999999,10087796517.0,12968875.0,31107400.0,14845700.0,777.0,817.93,777.0
2014-02-03,bitcoin,813.38,-23.029999999999973,-0.2302999999999997,10043290888.0,-280371370.0,12759200.0,-6588400.0,832.52,836.41,813.38
2014-02-07,bitcoin,721.32,-83.75999999999999,-0.8375999999999999,8918941470.0,-1032229743.0,65733100.0,18291200.0,832.36,832.36,721.32
2014-02-11,bitcoin,697.76,8.110000000000014,0.0811000000000001,8638931672.0,103375000.0,121884000.0,83356600.0,701.61,701.61,672.07
2014-02-15,bitcoin,644.1,20.529999999999973,0.2052999999999997,7986582360.0,257447799.0,57350800.0,-33566800.0,655.26,655.26,623.57
2014-02-19,bitcoin,620.99,-4.019999999999982,-0.0401999999999998,7711283048.0,-46856705.0,13276100.0,-8790300.0,613.85,645.14,613.85
2014-02-23,bitcoin,622.97,51.91000000000008,0.5191000000000008,7746491782.0,648087494.0,44590700.0,22914900.0,593.89,622.97,571.06
2014-02-27,bitcoin,586.28,19.029999999999973,0.1902999999999997,7300959497.0,239760591.0,38219000.0,-36820300.0,572.39,586.28,489.31
2014-02-28,bitcoin,567.2,-19.079999999999927,-0.1907999999999992,7065922360.0,-235037137.0,24649000.0,-13570000.0,567.2,585.79,560.11
2014-03-07,bitcoin,617.62,-36.92999999999995,-0.3692999999999995,7711032022.0,-458291982.0,29823000.0,13163200.0,675.0,675.0,617.62
2014-03-11,bitcoin,624.23,3.060000000000059,0.0306000000000005,7803983008.0,40848816.0,12542300.0,-3883400.0,610.37,636.17,610.37
2014-03-15,bitcoin,638.07,8.400000000000091,0.0840000000000009,7987471922.0,107860251.0,5963930.0,-5975870.0,638.07,639.03,629.67
2014-03-19,bitcoin,610.64,-1.9800000000000184,-0.0198000000000001,7653772688.0,-22503496.0,15227500.0,-7990300.0,629.55,629.55,610.64
