date,id,prices,price_diff,returns,market_caps,market_caps_diff,total_volumes,total_volumes_diff,open,high,low
2019-01-03,bitcoin,3872.17,77.90999999999985,0.7790999999999986,67643304990.47,1454856058.3300018,3263469039.32,573591188.0100002,3692.53,3872.17,3692.53
2019-01-07,bitcoin,4013.52,226.21000000000004,2.2621,70084169300.15,4013195672.889992,3435733235.51,671901351.6200004,3776.53,4013.52,3776.53
2019-01-11,bitcoin,3623.85,-358.3800000000001,-3.583800000000001,63326376681.35,-6282907217.849998,4144535969.99,914012529.1799998,3989.67,3989.67,3623.85
2019-01-15,bitcoin,3648.05,152.22000000000023,1.5222000000000024,63758350560.63,2708001659.0499954,3101461657.55,425786827.73,3632.85,3648.05,3495.83
2019-01-19,bitcoin,3597.79,-23.19000000000005,-0.2319000000000005,62898826371.86,-421273291.5400009,2649449860.37,-399917700.73,3567.8,3620.98,3567.8
2019-01-23,bitcoin,3571.27,40.26999999999998,0.4026999999999998,62482350133.96,697945650.909996,2718371971.9,156777407.32999992,3674.59,3674.59,3531.0
2019-01-27,bitcoin,3563.61,-1.2100000000000364,-0.0121000000000003,62374968460.9,-11347896.569999697,2548165746.09,-34424727.319999695,3555.7,3565.64,3555.7
2019-01-31,bitcoin,3457.88,44.5,0.445,60555372963.79,787177672.7900009,4973814467.11,108201382.0,3553.12,3553.12,3413.38
2019-02-03,bitcoin,3486.58,22.090000000000146,0.2209000000000014,61071179758.44,392189425.2700043,3310421843.82,-455309182.3999996,3431.94,3486.58,3431.94
2019-02-07,bitcoin,3405.84,-64.04999999999973,-0.6404999999999973,59682137962.35,-1143030586.5699997,4211212356.01,557434484.2900004,3454.03,3469.89,3405.84
2019-02-11,bitcoin,3675.69,8.2800000000002,0.082800000000002,64439836442.26,153807240.20999908,5081021129.89,197463273.3800001,3394.01,3675.69,3394.01
2019-02-15,bitcoin,3589.66,-20.40000000000009,-0.2040000000000009,62991824523.9,-276047496.76000214,11971659893.35,6336047620.06,3631.44,3633.97,3589.66
2019-02-19,bitcoin,3886.52,221.44000000000003,2.2144000000000004,68147457622.52,3763935558.119995,9588927258.75,4643540393.46,3601.23,3886.52,3601.23
2019-02-23,bitcoin,3973.64,38.82999999999993,0.3882999999999992,69748877117.19,689408364.6800079,5999302845.8,-838944072.4299994,3915.01,3976.81,3915.01
2019-02-27,bitcoin,3809.21,-15.4699999999998,-0.154699999999998,66890485485.37,-264118314.5799942,2992667601.16,-6056789392.360001,4115.34,4115.34,3742.87
2019-02-28,bitcoin,3813.38,4.170000000000073,0.0417000000000007,67155912259.19,265426773.8199997,7731184275.98,4738516674.82,3813.38,3819.65,3813.38
2019-03-07,bitcoin,3860.51,8.050000000000182,0.0805000000000018,67888909504.2,155142100.98999786,8477459044.15,-610606011.0400009,3806.95,3860.51,3712.81
