date,id,prices,price_diff,market_caps,market_caps_diff,total_volumes,total_volumes_diff,date,open,high,low
2021-06-03,bitcoin,2709.83,80.00999999999976,1233045994.77,49619955.45000005,6757403.22,-40734865.61,2021-06-03,2686.59,2709.83,2629.82
2021-06-07,bitcoin,2703.38,113.86000000000013,1240978738.45,52469048.73000002,2352496.2,1488736.2000000002,2021-06-07,2871.04,2871.04,2589.52
2021-06-11,bitcoin,2487.41,-132.46000000000004,1177678060.44,-51757454.82999992,1186083.55,-6313408.79,2021-06-11,2589.64,2619.87,2487.41
2021-06-15,bitcoin,2586.28,84.30000000000018,1286581010.97,41551674.00999999,4796620.86,4644797.300000001,2021-06-15,2350.35,2586.28,2350.35
2021-06-19,bitcoin,2225.12,-152.4100000000003,1165932426.99,-70101997.19000006,2535000.05,-20926987.91,2021-06-19,2555.23,2555.23,2225.12
2021-06-23,bitcoin,1867.56,-24.799999999999955,1004198747.68,-11756018.610000014,17661797.59,14473250.85,2021-06-23,2182.43,2256.93,1867.56
2021-06-27,bitcoin,1795.13,-30.5,968013292.22,-16061437.579999924,620753.84,-2466008.3600000003,2021-06-27,1960.2,1988.5,1795.13
2021-06-30,bitcoin,2182.32,96.34000000000015,1213341320.41,87466442.21000004,365488.81,-6033347.82,2021-06-30,1959.42,2182.32,1959.42
2021-07-03,bitcoin,2152.71,28.76000000000022,1260130988.13,24424794.7900002,967033.36,-43418115.69,2021-07-03,2262.23,2262.23,2123.95
2021-07-07,bitcoin,2330.47,96.25,1410254310.37,61289242.47999978,441428.09,16736.49000000005,2021-07-07,2212.56,2342.32,2212.56
2021-07-11,bitcoin,2124.47,-34.08000000000038,1349999809.67,-18106430.369999886,386546.86,22792.309999999998,2021-07-11,2331.25,2331.25,2121.65
2021-07-15,bitcoin,1994.71,51.91000000000008,1275247541.39,35811923.25,1134236.86,-238533.6499999999,2021-07-15,2139.89,2139.89,1942.8
2021-07-19,bitcoin,1901.12,4.5499999999999545,1220783640.51,3443648.2000000477,2806651.04,672249.1299999999,2021-07-19,1918.74,1918.74,1861.95
2021-07-23,bitcoin,2018.96,32.069999999999936,1338474664.68,38626190.69000006,5099313.75,-11261120.41,2021-07-23,1820.19,2018.96,1792.99
2021-07-27,bitcoin,2215.07,31.43000000000029,1486542868.25,22243052.839999914,2147321.77,1257000.57,2021-07-27,2102.08,2215.07,2102.08
2021-07-31,bitcoin,2442.89,68.4699999999998,1665172843.4,54196621.46000004,1587235.58,749349.4600000001,2021-07-31,2282.12,2442.89,2282.12
2021-08-03,bitcoin,2623.1,59.88000000000011,1832995307.55,51747930.81999993,3252866.05,-3254518.1800000006,2021-08-03,2540.9,2623.1,2540.9
2021-08-07,bitcoin,2877.77,56.57999999999993,2124620288.77,55369749.00999999,66930125.82,59925456.39,2021-08-07,2503.63,2877.77,2503.63
2021-08-11,bitcoin,3130.68,-5.0900000000001455,2359930127.06,42236836.19000006,5394237.44,-147796.26999999955,2021-08-11,3122.34,3135.77,3025.74
2021-08-15,bitcoin,3263.37,-46.91000000000031,2548922898.99,14636222.279999733,8836782.37,-24550132.35,2021-08-15,3163.76,3310.28,3030.63
2021-08-19,bitcoin,3050.18,26.299999999999727,2594355385.1,60928172.92999983,9612683.73,5316811.19,2021-08-19,3297.26,3297.26,3023.88
2021-08-23,bitcoin,3244.21,9.679999999999836,3072632792.77,69792342.92000008,5130949.75,-34233874.04,2021-08-23,3168.7,3273.68,3168.7
2021-08-27,bitcoin,3122.59,-103.98000000000002,3155379604.45,-79270153.9000001,9105530.98,-29014149.709999997,2021-08-27,3319.29,3319.29,3122.59
2021-08-31,bitcoin,3221.33,12.549999999999727,3673855799.22,34191091.51999998,52134463.17,47490286.97,2021-08-31,3258.11,3258.11,3208.78
2021-09-03,bitcoin,3771.26,8.5,4400074823.62,44689296.55000019,11030319.43,-33596735.660000004,2021-09-03,3419.06,3771.26,3419.06
2021-09-07,bitcoin,3899.08,-24.670000000000073,4629403641.29,14459218.350000381,16590347.79,14257940.66,2021-09-07,3904.08,3923.75,3871.67
2021-09-11,bitcoin,3155.64,-234.42000000000007,3956928211.47,-292449390.0500002,30184250.34,8899321.3,2021-09-11,3421.66,3492.42,3155.64
2021-09-15,bitcoin,3371.51,122.27000000000044,4320488277.54,181602308.90999985,17883109.74,8687190.299999999,2021-09-15,3203.56,3371.51,3203.56
2021-09-19,bitcoin,3395.26,28.220000000000255,4397679688.85,34565688.990000725,11024064.07,-5604819.67,2021-09-19,3563.39,3563.39,3367.04
2021-09-23,bitcoin,3037.4,319.28999999999996,3960386496.29,411758482.6300001,5306459.26,1118447.9499999997,2021-09-23,3306.74,3306.74,2718.11
2021-09-27,bitcoin,3030.25,113.0300000000002,3970274349.82,160671155.71000004,10173832.81,-1207410.2799999993,2021-09-27,3134.02,3134.02,2907.75
2021-09-30,bitcoin,2828.21,31.909999999999854,3727902725.88,36406698.49000025,9568146.18,-981502.1899999995,2021-09-30,2934.72,2934.72,2796.3
2021-10-03,bitcoin,3373.67,95.26999999999998,4491337310.99,135423755.3199997,27073743.3,9476353.55,2021-10-03,2980.48,3373.67,2980.48
2021-10-07,bitcoin,3564.85,67.56999999999971,4893690070.45,112857005.32999992,10472440.93,6364981.9799999995,2021-10-07,3406.34,3564.85,3383.18
2021-10-11,bitcoin,3405.53,-158.73999999999978,4703519712.34,-209106782.43999958,9471839.12,-206367.56000000052,2021-10-11,3572.78,3572.78,3405.53
2021-10-15,bitcoin,3771.05,193.85000000000036,5249075931.29,274918119.47000027,20844968.05,11501233.46,2021-10-15,3497.62,3771.05,3473.76
2021-10-19,bitcoin,3720.39,-95.84999999999991,5206520369.19,-111280837.38000011,8354967.97,-2453615.080000001,2021-10-19,3853.85,3853.85,3720.39
2021-10-23,bitcoin,3976.5,-69.07000000000016,5610708639.25,-97134987.13000011,13036049.65,-14720904.24,2021-10-23,3845.81,4151.98,3845.81
2021-10-27,bitcoin,4102.1,-97.72999999999956,5843342602.07,-109716490.47000027,15101408.58,-4944886.779999999,2021-10-27,4155.01,4199.83,4069.94
2021-10-31,bitcoin,4286.65,-97.70000000000073,6097961335.77,-161262140.98999977,15927133.19,2116553.41,2021-10-31,3939.65,4384.35,3939.65
2021-11-03,bitcoin,4552.33,259.0799999999999,6554099528.47,383385743.90999985,6476201.44,-11838429.299999997,2021-11-03,4265.92,4552.33,4265.92
2021-11-07,bitcoin,4493.45,35.349999999999454,6499121489.32,45003263.44999981,4476623.55,-3969718.920000001,2021-11-07,4573.73,4573.73,4458.1
2021-11-11,bitcoin,4598.41,-113.07999999999993,6728114010.99,-158134412.22000027,10334934.81,3045558.4400000004,2021-11-11,4587.05,4775.45,4587.05
2021-11-15,bitcoin,4598.07,-23.5,6735285107.82,-54607820.20000076,8384211.28,4745207.18,2021-11-15,4711.59,4711.59,4598.07
2021-11-19,bitcoin,3954.91,-296.6199999999999,5849360682.38,-434570154.05999947,9531216.65,2537197.0100000007,2021-11-19,4550.21,4550.21,3954.91
2021-11-23,bitcoin,4068.07,-240.13999999999987,6081683728.81,-350772336.25,14424167.07,3469307.4399999995,2021-11-23,4285.83,4394.15,4068.07
2021-11-27,bitcoin,4014.44,-475.12000000000035,6028962644.78,-731008760.96,9005242.94,1486362.2699999996,2021-11-27,4319.16,4489.56,4014.44
2021-11-30,bitcoin,4383.71,134.69999999999982,6624953873.11,224805177.25999928,640533.0,-458910.1499999999,2021-11-30,4058.92,4383.71,4058.92
2021-12-03,bitcoin,4500.01,-45.149999999999636,6840774744.63,-55806959.55000019,4510463.85,-1995198.1400000006,2021-12-03,4596.52,4596.52,4500.01
2021-12-07,bitcoin,4307.94,150.89999999999964,6630650363.09,252632644.8800001,20848780.43,17322270.8,2021-12-07,4212.12,4307.94,4073.83
2021-12-11,bitcoin,3879.77,-234.44000000000005,6089205950.66,-334456677.52000046,11029150.4,6394496.91,2021-12-11,4266.9,4397.51,3879.77
2021-12-15,bitcoin,3829.62,75.63999999999987,6010594880.6,96513883.47000027,4657393.23,-4765830.379999999,2021-12-15,4045.94,4097.18,3753.98
2021-12-19,bitcoin,3939.65,78.13000000000011,6231647992.17,127040639.59000015,3761670.44,-6650427.630000001,2021-12-19,3987.92,3987.92,3861.52
2021-12-23,bitcoin,3971.81,-44.23000000000002,6367973060.59,-60858695.15999985,7226854.51,-19831986.67,2021-12-23,3907.64,4016.04,3907.64
2021-12-27,bitcoin,4050.75,-32.36999999999989,6557314511.86,-57562404.230000496,4793769.01,-707969.8600000003,2021-12-27,4088.97,4088.97,4012.08
2021-12-31,bitcoin,3697.61,80.30999999999995,6015406885.86,154532412.67999935,19061837.45,9992628.11,2021-12-31,4019.32,4019.32,3617.3
2022-01-03,bitcoin,3826.69,74.86000000000013,6279721591.51,161595375.06000042,9496328.03,1581183.7399999993,2022-01-03,3666.15,3826.69,3666.15
2022-01-07,bitcoin,3402.91,-142.98000000000002,5683299495.43,-218319947.6199999,25054102.38,13081172.969999999,2022-01-07,3759.18,3789.76,3402.91
2022-01-11,bitcoin,3083.4,-69.38000000000011,5169447691.37,-106999664.82999992,11548401.92,8586899.76,2022-01-11,3186.73,3186.73,3080.49
2022-01-15,bitcoin,3311.52,55.23999999999978,5590635170.54,90813920.42000008,9204659.35,-12636179.180000002,2022-01-15,3238.07,3372.03,3238.07
2022-01-19,bitcoin,3159.54,-49.80000000000018,5368217633.01,-81829001.14999962,2776977.69,-15860212.660000002,2022-01-19,3326.78,3353.95,3159.54
2022-01-23,bitcoin,2408.08,-151.46000000000004,4151138270.6,-232197276.42000055,161827158.34,139858905.27,2022-01-23,3084.88,3084.88,2408.08
2022-01-27,bitcoin,2468.18,8.519999999999982,4389936228.1,29036414.970000267,2038507.95,-835682.4000000001,2022-01-27,2540.61,2540.61,2441.28
2022-01-31,bitcoin,2599.76,9.830000000000382,4665257895.3,34560210.46000004,1861308.41,-124361444.58,2022-01-31,2418.39,2599.76,2418.39
2022-02-03,bitcoin,2681.44,-117.61999999999989,4831914913.08,-200171528.31000042,17530500.53,-14743183.989999998,2022-02-03,2685.47,2799.06,2681.44
2022-02-07,bitcoin,3059.71,45.67000000000007,5593499468.29,97230157.22000027,7360408.45,-9045400.11,2022-02-07,2664.73,3059.71,2664.73
2022-02-11,bitcoin,3077.56,-166.28999999999996,5691401804.71,-283473503.8299999,9535687.63,4150061.710000001,2022-02-11,3143.07,3243.85,3077.56
2022-02-15,bitcoin,2931.63,41.23000000000002,5487920362.9,84354963.29999924,2013634.24,-32187214.77,2022-02-15,2922.28,2931.63,2890.4
2022-02-19,bitcoin,2786.62,-92.30000000000018,5289599486.72,-163984042.7699995,6300468.55,3923721.78,2022-02-19,3179.12,3179.12,2786.62
2022-02-23,bitcoin,2640.16,72.67000000000007,5117384848.72,207930071.8000002,21487786.23,14308763.89,2022-02-23,2763.95,2763.95,2567.49
2022-02-27,bitcoin,2777.61,11.980000000000018,5507643180.07,37384191.819999695,1672899.62,-6976837.5200000005,2022-02-27,2593.19,2777.61,2593.19
2022-02-28,bitcoin,2625.82,-151.78999999999996,5228048429.35,-279594750.7199993,3502295.35,1829395.73,2022-02-28,2625.82,2969.24,2625.82
2022-03-07,bitcoin,2555.41,-111.38000000000011,5389533120.38,-189933771.65999985,2176738.24,-2429181.8599999994,2022-03-07,2834.13,2834.13,2555.41
2022-03-11,bitcoin,2607.56,-121.84000000000015,5829894341.48,-189896124.29000092,5339422.19,-2425923.13,2022-03-11,2493.05,2729.4,2493.05
2022-03-15,bitcoin,2584.81,69.02999999999975,5960574154.73,259745243.25,2821016.18,1053953.2200000002,2022-03-15,2560.21,2584.81,2515.78
2022-03-19,bitcoin,2944.08,131.1500000000001,7795968332.0,525195414.15999985,11398951.71,5446104.340000001,2022-03-19,2617.2,2944.08,2617.2
2022-03-23,bitcoin,2969.69,76.49000000000024,8162546226.44,237444944.0199995,9126624.07,-744352.3399999999,2022-03-23,2942.43,2969.69,2861.2
2022-03-27,bitcoin,3138.47,32.57999999999993,8834490951.16,136281631.5300007,8215395.46,-12340865.879999999,2022-03-27,3020.98,3138.47,3020.98
2022-03-31,bitcoin,3384.6,-15.930000000000291,9783860610.41,162143099.70999908,102737879.09,61424466.800000004,2022-03-31,3281.97,3400.53,3281.97
2022-04-03,bitcoin,3441.27,-7.480000000000018,10398033142.03,60281910.62000084,4795499.42,-1140968.5999999996,2022-04-03,3284.7,3448.75,3284.7
2022-04-07,bitcoin,3168.54,-245.51999999999998,9952713661.09,-667733346.4099998,6138424.6,1709173.5199999996,2022-04-07,3517.83,3517.83,3168.54
2022-04-11,bitcoin,3210.62,-54.38000000000011,10384323184.59,-46868072.190000534,6025650.13,-3720075.71,2022-04-11,3233.12,3265.0,3187.07
2022-04-15,bitcoin,3022.07,-97.94999999999982,10010694294.4,-296616925.7800007,23447911.26,-24203189.219999995,2022-04-15,2981.55,3120.02,2981.55
2022-04-19,bitcoin,3059.07,67.41000000000031,10457193451.19,283874454.75,17842073.57,-4738967.77,2022-04-19,3045.77,3066.17,2991.66
2022-04-23,bitcoin,2968.28,-15.209999999999582,10449418257.45,59369165.81000137,11953529.16,-12209288.879999999,2022-04-23,3101.8,3101.8,2968.28
2022-04-27,bitcoin,2807.02,-199.2800000000002,10115620564.43,-566964132.789999,11365708.61,-36201287.11,2022-04-27,2939.41,3006.3,2807.02
2022-04-30,bitcoin,2816.33,-116.93000000000029,10507185011.56,-358882951.1100006,38260669.52,-95567663.65,2022-04-30,2888.87,2933.26,2816.33
2022-05-03,bitcoin,2859.16,29.519999999999982,11202073385.9,451709928.5,10009636.79,5326092.139999999,2022-05-03,2734.89,2859.16,2734.89
2022-05-07,bitcoin,2696.45,-52.26000000000022,10977591794.97,-65514274.050001144,17301375.83,-15257267.970000003,2022-05-07,2782.6,2940.69,2696.45
2022-05-11,bitcoin,2324.33,90.76999999999998,9676082769.24,354424442.8899994,92307598.5,-208167709.41000003,2022-05-11,2638.72,2638.72,2233.56
2022-05-15,bitcoin,2016.64,57.97000000000003,8434693912.91,207314341.05999947,45253254.51,-567635171.63,2022-05-15,2055.58,2055.58,1931.23
2022-05-19,bitcoin,1886.0,-178.03999999999996,7911982951.71,-749299961.2300005,43742728.22,-12300256.82,2022-05-19,2113.17,2113.17,1886.0
2022-05-23,bitcoin,2000.12,71.25999999999999,8396760953.49,305939992.1499996,20537828.2,-209318741.78,2022-05-23,1988.55,2000.12,1928.86
2022-05-27,bitcoin,1769.39,-132.8499999999999,7442570170.65,-545627717.1100006,28375783.48,-18738492.819999997,2022-05-27,1936.63,1938.08,1769.39
2022-05-31,bitcoin,1954.85,182.42999999999984,8223158026.62,770332439.4700003,24092937.51,10489676.220000003,2022-05-31,1683.89,1954.85,1683.89
2022-06-03,bitcoin,1796.17,2.009999999999991,7577304819.11,17056164.75,42190663.28,11220466.880000003,2022-06-03,1910.89,1910.89,1794.16
2022-06-07,bitcoin,1819.42,52.440000000000055,7678247862.96,218047995.60999966,22781538.6,17670468.07,2022-06-07,1738.55,1819.42,1738.55
2022-06-11,bitcoin,1571.66,-166.52999999999997,6628965043.06,-698547560.7299995,350675476.91,300002663.49,2022-06-11,1780.98,1780.98,1571.66
2022-06-15,bitcoin,1155.91,-0.14999999999986358,4879954539.93,32547066.940000534,259540789.89,-58595821.25,2022-06-15,1474.59,1474.59,1155.91
2022-06-19,bitcoin,930.12,-87.78999999999996,3922399248.48,-385438308.27,65203953.95,-6940422.929999992,2022-06-19,1160.51,1160.51,930.12
2022-06-23,bitcoin,998.16,-65.06000000000006,4218075087.82,-272594936.73,2523066.51,356863.98,2022-06-23,1056.54,1064.69,998.16
2022-06-27,bitcoin,1161.02,-40.059999999999945,4915147104.21,-145381133.60999966,39532976.33,36131995.23,2022-06-27,1090.39,1201.08,1090.39
2022-06-30,bitcoin,1055.95,-41.680000000000064,4467892660.29,-172929107.51000023,19246206.44,-6947947.119999997,2022-06-30,1152.75,1152.75,1055.95
2022-07-03,bitcoin,1026.66,-0.38999999999987267,4353436415.38,-25245374.23999977,8527969.74,-2529469.2200000007,2022-07-03,1015.34,1027.05,1015.34
2022-07-07,bitcoin,1154.65,55.37000000000012,4902711789.94,240867920.39999962,10510706.67,-5128138.9,2022-07-07,1039.78,1154.65,1039.78
2022-07-11,bitcoin,1135.39,-48.049999999999955,4818834088.35,-198416555.3699999,4553914.28,-2328870.3999999994,2022-07-11,1206.93,1206.93,1135.39
2022-07-15,bitcoin,1151.73,79.86000000000013,4887508290.93,345302331.8600006,15925656.26,-14279145.12,2022-07-15,1066.11,1151.73,1000.72
2022-07-19,bitcoin,1534.7,227.85000000000014,6494464366.34,913450169.0900002,28915736.32,5194089.559999999,2022-07-19,1194.61,1534.7,1194.61
2022-07-23,bitcoin,1505.8,-37.26999999999998,6407474200.29,-160629414.8800001,19537429.67,8897549.540000001,2022-07-23,1507.07,1543.07,1486.28
2022-07-27,bitcoin,1412.72,-0.8699999999998909,6023733117.31,-75042231.21999931,7746762.49,-29565.859999999404,2022-07-27,1522.97,1570.05,1412.72
2022-07-31,bitcoin,1651.1,-36.590000000000146,7037492704.72,-266113510.92000008,11188078.34,-7537398.800000001,2022-07-31,1602.69,1687.69,1602.69
2022-08-03,bitcoin,1597.2,0.9300000000000637,6843160511.42,39589938.35999966,14653637.64,-514562.8499999996,2022-08-03,1643.35,1643.35,1596.27
2022-08-07,bitcoin,1634.61,-27.940000000000055,6994980382.73,-108611514.19000053,14975850.45,-43937584.239999995,2022-08-07,1579.64,1662.55,1567.0
2022-08-11,bitcoin,1785.04,140.69000000000005,7633104711.79,603371677.46,4291972.61,889979.8900000001,2022-08-11,1637.44,1785.04,1637.44
2022-08-15,bitcoin,1887.14,-44.20999999999981,8067516367.5,-192903318.0,3658653.9,-329532.76000000024,2022-08-15,1822.0,1931.35,1822.0
2022-08-19,bitcoin,1799.07,12.089999999999918,7705681436.4,68253670.73999977,5888605.08,741356.5499999998,2022-08-19,1855.69,1855.69,1786.98
2022-08-23,bitcoin,1581.91,1.5900000000001455,6738696241.02,-35227982.209999084,5117541.44,-115133.44999999925,2022-08-23,1570.91,1581.91,1533.82
2022-08-27,bitcoin,1464.8,-190.1400000000001,6362054056.13,-739347145.3000002,2759880.81,-1763085.1800000002,2022-08-27,1618.98,1654.94,1464.8
2022-08-31,bitcoin,1477.75,-36.42000000000007,6380308544.95,-128025952.31000042,4378578.09,-949396.8399999999,2022-08-31,1451.66,1514.17,1393.08
2022-09-03,bitcoin,1525.64,-15.61999999999989,6562234111.27,-56914851.809999466,5431802.6,457935.71999999974,2022-09-03,1506.15,1541.26,1506.15
2022-09-07,bitcoin,1500.43,-64.45000000000005,6463655044.32,-268464312.3800001,6950405.42,2344047.3,2022-09-07,1506.69,1564.88,1500.43
2022-09-11,bitcoin,1728.96,64.0,7431824652.91,267944687.1999998,23953584.82,-20592965.22,2022-09-11,1564.83,1728.96,1564.83
2022-09-15,bitcoin,1589.79,60.87999999999988,6827475224.87,241213321.8800001,45550579.36,6567388.420000002,2022-09-15,1711.97,1711.97,1528.91
2022-09-19,bitcoin,1325.29,-133.74,5729767450.96,-573509675.3699999,35259051.16,-8390161.760000005,2022-09-19,1452.29,1459.03,1325.29
2022-09-23,bitcoin,1320.93,77.26999999999998,5745714889.94,358592832.4199991,15465304.68,-7294322.940000001,2022-09-23,1365.99,1365.99,1243.66
2022-09-27,bitcoin,1328.44,37.24000000000001,5818207239.06,198801965.56000042,17987976.41,-6684136.02,2022-09-27,1324.32,1328.44,1291.2
2022-09-30,bitcoin,1330.09,-5.870000000000118,5844669275.48,-12935525.170000076,17281084.96,4931598.23,2022-09-30,1327.69,1335.96,1327.69
2022-10-03,bitcoin,1274.85,-34.01999999999998,5622356479.77,-131171517.65999985,19995421.77,9829715.01,2022-10-03,1326.8,1326.8,1274.85
2022-10-07,bitcoin,1345.29,-0.7699999999999818,5930941805.77,-789760.279999733,13502275.05,-2331280.67,2022-10-07,1315.7,1356.07,1315.7
2022-10-11,bitcoin,1283.93,-30.539999999999964,5680660386.3,-118495961.61999989,13474962.66,4272542.790000001,2022-10-11,1314.77,1314.77,1283.93
2022-10-15,bitcoin,1290.36,8.029999999999973,5712539613.38,36419628.22000027,28153346.19,-812896.7399999984,2022-10-15,1272.99,1290.36,1272.99
2022-10-19,bitcoin,1305.48,-22.059999999999945,5806095000.3,-88700478.64999962,20370992.45,5549472.09,2022-10-19,1268.41,1327.54,1268.41
2022-10-23,bitcoin,1309.82,13.159999999999854,5858698610.56,66642374.95000076,4533716.35,-29025737.47,2022-10-23,1282.03,1309.82,1278.94
2022-10-27,bitcoin,1565.24,107.38000000000011,7097175875.54,526164504.0199995,27039221.45,-30750573.669999998,2022-10-27,1361.84,1565.24,1340.95
2022-10-31,bitcoin,1588.64,-29.429999999999836,7325631469.49,-104465761.11999989,10247012.23,2162995.6500000004,2022-10-31,1513.54,1618.07,1513.54
2022-11-03,bitcoin,1520.34,-59.1400000000001,7101121716.65,-242980025.42000008,15081800.52,3764727.24,2022-11-03,1572.61,1579.48,1520.34
2022-11-07,bitcoin,1569.04,-57.17000000000007,7391625840.31,-235498999.5699997,9789233.34,-4771014.35,2022-11-07,1529.39,1642.93,1529.39
2022-11-11,bitcoin,1290.85,204.92999999999984,6081564269.38,978857607.2799997,79251438.02,47559324.339999996,2022-11-11,1564.43,1564.43,1085.92
2022-11-15,bitcoin,1229.87,22.25,5825501497.93,125133637.13000011,68915169.37,45097876.02,2022-11-15,1272.4,1272.4,1207.62
