date,id,prices,price_diff,returns,market_caps,market_caps_diff,total_volumes,total_volumes_diff,open,high,low
2017-01-03,bitcoin,1035.53,16.329999999999927,0.1632999999999992,16652715382.97,264788558.039999,4399421326.95,-45406782.21000004,998.05,1035.53,998.05
2017-01-07,bitcoin,900.08,6.050000000000068,0.0605000000000006,14481153594.45,98875117.76000024,7496626398.45,-3216621633.1400003,1130.85,1130.85,894.03
2017-01-11,bitcoin,784.28,-121.48000000000002,-1.2148,12624083564.88,-1953650332.6500013,5258603516.37,2041792587.52,908.09,908.09,784.28
2017-01-15,bitcoin,821.91,4.079999999999927,0.0407999999999992,13236623006.07,67555052.3199997,923896735.42,-280583036.64,799.43,824.5,799.43
2017-01-19,bitcoin,896.89,22.96000000000004,0.2296000000000003,14451431614.25,371748858.1299992,875858520.4,-272111761.7900001,828.31,904.15,828.31
2017-01-23,bitcoin,918.91,0.1299999999999954,0.0012999999999999,14814052397.81,3648495.369998932,467022882.86,-363178915.31999993,891.46,919.68,891.46
2017-01-27,bitcoin,918.29,2.92999999999995,0.0292999999999995,14811184892.89,49151288.88999939,49029317.21,-9320049.57,885.79,918.29,885.79
2017-01-31,bitcoin,968.27,47.27999999999997,0.4727999999999997,15624634422.41,764534382.7099991,101775253.24,71609227.84,920.25,968.27,914.14
2017-02-03,bitcoin,1015.44,7.040000000000077,0.0704000000000007,16392262891.44,115473671.5,138411478.19,45141851.02,986.57,1015.44,986.57
2017-02-07,bitcoin,1051.5,26.99000000000001,0.2699000000000001,16981015237.5,436864918.4500008,89525304.92,16111718.420000002,1033.63,1051.5,1016.93
2017-02-11,bitcoin,1010.95,18.840000000000032,0.1884000000000003,16334579162.87,306017094.73000145,61189139.08,-93872087.85,1055.3,1055.3,981.7
2017-02-15,bitcoin,1008.88,-1.2200000000000273,-0.0122000000000002,16308969767.02,-17942788.969999313,38397960.04,-40887741.66,1000.52,1010.1,996.1
2017-02-19,bitcoin,1053.5,-5.079999999999927,-0.0507999999999992,17037979881.75,-80332347.77000046,37478366.7,-17522782.509999998,1034.9,1058.58,1034.9
2017-02-23,bitcoin,1185.65,62.350000000000136,0.6235000000000014,19176691563.45,1008440741.3300018,132273779.09,33001246.290000007,1082.02,1185.65,1082.02
2017-02-27,bitcoin,1193.13,12.460000000000036,0.1246000000000003,19314424735.21,203742220.87999725,87503104.9,-1850501.6400000008,1180.87,1193.13,1149.4
2017-02-28,bitcoin,1190.33,-2.800000000000182,-0.0280000000000018,19271383899.15,-43040836.05999756,139855221.84,52352116.94,1190.33,1289.54,1190.33
2017-03-07,bitcoin,1233.06,-47.930000000000064,-0.4793000000000006,19978921138.29,-774140899.8099976,213974224.54,148741959.67,1268.81,1280.99,1233.06
2017-03-11,bitcoin,1181.2,81.19000000000005,0.8119000000000005,19147525540.53,1318168894.5699997,169071412.55,-248015470.32,1149.63,1191.24,1100.01
2017-03-15,bitcoin,1258.46,11.900000000000093,0.1190000000000009,20409261728.96,195222297.20999908,72763975.29,-14043329.839999989,1230.56,1258.46,1230.56
2017-03-19,bitcoin,1023.49,61.52999999999997,0.6152999999999997,16606689806.26,1000299299.2600002,177388243.24,-165497031.70999998,1217.31,1217.31,961.96
2017-03-23,bitcoin,1029.14,-10.699999999999818,-0.1069999999999981,16705852353.57,-171793488.6800003,82048831.98,-106799233.46,1036.33,1112.7,1029.14
2017-03-27,bitcoin,1042.61,88.12999999999988,0.8812999999999989,16932388062.89,1432856338.8599987,138288339.03,7797798.650000006,940.02,1042.61,940.02
2017-03-31,bitcoin,1078.27,46.77999999999997,0.4677999999999997,17519577833.29,761737789.5800018,133287124.43,30848274.510000005,1044.72,1078.27,1031.49
2017-04-03,bitcoin,1139.31,54.059999999999945,0.5405999999999994,18517903140.19,883071493.6499977,131765236.04,44014809.14,1085.25,1139.31,1085.25
2017-04-07,bitcoin,1189.78,-4.430000000000064,-0.0443000000000006,19347052264.05,-69743806.04999924,90840184.05,-37469093.17,1140.5,1194.21,1132.34
2017-04-11,bitcoin,1226.62,16.09999999999991,0.1609999999999991,19955556306.92,264532482.16999817,78899688.76,2849470.700000003,1182.27,1226.62,1182.27
2017-04-15,bitcoin,1180.32,-3.3700000000001182,-0.0337000000000011,19210567706.9,-52576978.04999924,53325277.0,-39566950.900000006,1218.3,1218.3,1174.21
2017-04-19,bitcoin,1225.72,8.1400000000001,0.081400000000001,19958292470.9,134811611.90000153,71343829.94,-13681983.960000008,1186.31,1225.72,1186.31
2017-04-23,bitcoin,1247.84,-1.8300000000001544,-0.0183000000000015,20327793187.52,-27456607.479999542,84420564.21,359317.3900000006,1253.9,1254.99,1247.84
2017-04-27,bitcoin,1331.31,43.99000000000001,0.4399,21697132034.38,719432611.5400009,134993633.38,13078702.599999994,1249.96,1331.31,1249.96
2017-04-30,bitcoin,1349.89,22.200000000000045,0.2220000000000004,22007601314.79,364439931.72999954,86247238.96,-73408.38000001013,1321.21,1349.89,1321.21
2017-05-03,bitcoin,1485.82,43.57999999999993,0.4357999999999993,24231937589.44,712995981.5599976,206154588.92,16993919.22,1408.45,1485.82,1408.45
2017-05-07,bitcoin,1557.88,10.060000000000173,0.1006000000000017,25419561546.56,167482983.0300026,149859388.43,14352154.330000011,1499.36,1557.88,1499.36
2017-05-11,bitcoin,1808.78,61.46000000000004,0.6146000000000004,29527250348.07,1006202657.1300012,313353159.73,24787520.31,1633.38,1808.78,1633.38
2017-05-15,bitcoin,1696.13,-71.57999999999993,-0.7157999999999993,27702000821.75,-1165390965.7700005,231039670.31,106060937.3,1700.77,1767.71,1696.13
