date,id,prices,price_diff,market_caps,market_caps_diff,total_volumes,total_volumes_diff,open,high,low
2014-05-27,dogecoin,0.0,0.0,31669883.0,-408675.0,305845.05,-82611.29000000004,0.0,0.0,0.0
2014-05-31,dogecoin,0.0,0.0,27234154.0,-568773.0,357018.86,-159729.84000000003,0.0,0.0,0.0
2014-06-03,dogecoin,0.0,0.0,31208320.0,-681074.0,318497.34,-82330.38999999996,0.0,0.0,0.0
2014-06-07,dogecoin,0.0,0.0,29872119.0,442442.0,170187.8,-48950.94,0.0,0.0,0.0
2014-06-11,dogecoin,0.0,0.0,34122257.59,2758918.330000002,596746.16,340435.3300000001,0.0,0.0,0.0
2014-06-15,dogecoin,0.0,0.0,30392093.42,755414.5400000028,139572.23,-13276.359999999986,0.0,0.0,0.0
2014-06-19,dogecoin,0.0,0.0,29182525.02,40020.25,176623.78,54707.55,0.0,0.0,0.0
2014-06-23,dogecoin,0.0,0.0,27389246.58,-516503.55000000075,413141.79,222949.61999999997,0.0,0.0,0.0
2014-06-27,dogecoin,0.0,0.0,24562856.2,-353002.65000000224,197491.24,-62850.01000000001,0.0,0.0,0.0
2014-06-30,dogecoin,0.0,0.0,22620058.22,150992.2599999979,227941.48,60829.48000000001,0.0,0.0,0.0
2014-07-03,dogecoin,0.0,0.0,18442890.22,-456817.58000000194,217146.34,-90988.43000000002,0.0,0.0,0.0
2014-07-07,dogecoin,0.0,0.0,19241382.33,-755847.1500000022,112643.63,-52443.53,0.0,0.0,0.0
2014-07-11,dogecoin,0.0,0.0,23292991.12,263256.47000000253,161189.68,-146180.02000000002,0.0,0.0,0.0
2014-07-15,dogecoin,0.0,0.0,21606348.89,-412793.2599999979,137313.95,5655.440000000002,0.0,0.0,0.0
2014-07-19,dogecoin,0.0,0.0,20941969.28,-542447.4800000004,84045.55,-64077.83,0.0,0.0,0.0
2014-07-23,dogecoin,0.0,0.0,19566096.59,510846.1099999994,112857.89,-103928.56000000001,0.0,0.0,0.0
2014-07-27,dogecoin,0.0,0.0,19205604.43,1193933.0700000003,117616.92,55243.93,0.0,0.0,0.0
2014-07-31,dogecoin,0.0,0.0,18351207.31,992618.7599999979,73056.81,-8014.610000000001,0.0,0.0,0.0
2014-08-03,dogecoin,0.0,0.0,17817819.16,-509639.33999999985,73882.23,24200.859999999993,0.0,0.0,0.0
2014-08-07,dogecoin,0.0,0.0,15927072.23,-50008.5700000003,116049.93,-4585.770000000004,0.0,0.0,0.0
2014-08-11,dogecoin,0.0,0.0,12680094.37,-688445.6000000015,92772.94,19838.729999999996,0.0,0.0,0.0
2014-08-15,dogecoin,0.0,0.0,10643977.02,-2397078.42,227240.57,128366.66,0.0,0.0,0.0
2014-08-19,dogecoin,0.0,0.0,10390146.68,833827.0800000001,78619.9,-28639.520000000004,0.0,0.0,0.0
2014-08-23,dogecoin,0.0,0.0,10765089.17,-481510.72000000067,46313.59,-26074.790000000008,0.0,0.0,0.0
2014-08-27,dogecoin,0.0,0.0,12529410.85,-1043136.040000001,98007.9,-287088.1,0.0,0.0,0.0
2014-08-31,dogecoin,0.0,0.0,12088267.46,-100377.52999999933,93316.47,51100.26,0.0,0.0,0.0
2014-09-03,dogecoin,0.0,0.0,12534228.08,758905.6699999999,82364.12,31673.209999999992,0.0,0.0,0.0
2014-09-07,dogecoin,0.0,0.0,17152207.23,-1832945.919999998,240019.19,-316622.83,0.0,0.0,0.0
2014-09-11,dogecoin,0.0,0.0,19095296.45,1946375.6600000001,255972.26,85777.74000000002,0.0,0.0,0.0
2014-09-15,dogecoin,0.0,0.0,30037998.13,-646530.5899999999,1501571.52,-1533956.88,0.0,0.0,0.0
2014-09-19,dogecoin,0.0,0.0,25443765.22,-1871852.8100000024,804693.46,-1300170.25,0.0,0.0,0.0
2014-09-23,dogecoin,0.0,0.0,28984820.34,1838214.169999998,663237.55,107265.63,0.0,0.0,0.0
2014-09-27,dogecoin,0.0,0.0,35100938.85,-6645131.979999997,2787548.08,-1824148.2400000002,0.0,0.0,0.0
2014-09-30,dogecoin,0.0,0.0,37325500.55,617178.5,669288.98,-411010.5,0.0,0.0,0.0
2014-10-03,dogecoin,0.0,0.0,30060456.75,-921228.8000000007,1042460.69,-181805.66000000015,0.0,0.0,0.0
2014-10-07,dogecoin,0.0,0.0,27551638.97,11420.709999997169,951136.92,-265692.22999999986,0.0,0.0,0.0
2014-10-11,dogecoin,0.0,0.0,26166755.84,917968.2399999984,379348.19,-56237.5,0.0,0.0,0.0
2014-10-15,dogecoin,0.0,0.0,25593162.21,-1064817.669999998,651654.57,188036.97999999992,0.0,0.0,0.0
2014-10-19,dogecoin,0.0,0.0,22477499.65,-1589200.5,228354.6,-43278.50999999998,0.0,0.0,0.0
2014-10-23,dogecoin,0.0,0.0,23219051.94,-743967.3699999973,627352.88,-333715.56999999995,0.0,0.0,0.0
2014-10-27,dogecoin,0.0,0.0,23472268.65,45227.359999999404,211222.94,-79773.03999999998,0.0,0.0,0.0
2014-10-31,dogecoin,0.0,0.0,22343785.77,-354932.8900000006,148522.95,-106694.75999999998,0.0,0.0,0.0
2014-11-03,dogecoin,0.0,0.0,20322681.99,-461873.25,233688.27,93179.19999999998,0.0,0.0,0.0
2014-11-07,dogecoin,0.0,0.0,20659065.83,-876848.8600000031,203420.61,-208866.88,0.0,0.0,0.0
2014-11-11,dogecoin,0.0,0.0,21023463.11,249567.5799999982,231815.52,-85193.25000000003,0.0,0.0,0.0
2014-11-15,dogecoin,0.0,0.0,21529183.87,-1170661.3299999982,246302.7,-115795.25,0.0,0.0,0.0
2014-11-19,dogecoin,0.0,0.0,20451033.55,120488.41000000015,220388.73,-36006.919999999984,0.0,0.0,0.0
2014-11-23,dogecoin,0.0,0.0,24152764.96,3699585.1999999993,936846.05,680915.89,0.0,0.0,0.0
2014-11-27,dogecoin,0.0,0.0,23352986.53,868202.0899999999,480839.47,-16446.130000000005,0.0,0.0,0.0
2014-11-30,dogecoin,0.0,0.0,23241176.37,15920.240000002086,132815.44,-72295.93,0.0,0.0,0.0
2014-12-03,dogecoin,0.0,0.0,22702210.09,-200654.51000000164,251500.26,15346.020000000019,0.0,0.0,0.0
2014-12-07,dogecoin,0.0,0.0,21951208.0,-97286.4299999997,294342.67,-92024.44,0.0,0.0,0.0
2014-12-11,dogecoin,0.0,0.0,19734668.07,-398265.51999999955,380054.38,-20334.96000000002,0.0,0.0,0.0
2014-12-15,dogecoin,0.0,0.0,18109618.48,-668328.1499999985,454097.42,48834.58999999997,0.0,0.0,0.0
2014-12-19,dogecoin,0.0,0.0,18733388.02,1772206.460000001,1062975.76,500308.05000000005,0.0,0.0,0.0
2014-12-23,dogecoin,0.0,0.0,18786035.87,-58139.539999999106,406501.35,-18843.99000000005,0.0,0.0,0.0
2014-12-27,dogecoin,0.0,0.0,17705016.71,-807947.5700000003,300484.82,16662.29999999999,0.0,0.0,0.0
2014-12-31,dogecoin,0.0,0.0,18033009.21,710252.1799999997,299309.24,-56500.54999999999,0.0,0.0,0.0
2015-01-03,dogecoin,0.0,0.0,16323200.16,-1524127.669999998,270052.24,-93689.5,0.0,0.0,0.0
2015-01-07,dogecoin,0.0,0.0,16889825.7,441362.13999999873,384231.55,96288.22999999998,0.0,0.0,0.0
2015-01-11,dogecoin,0.0,0.0,15651426.83,-295994.1300000008,131901.77,-172974.98,0.0,0.0,0.0
2015-01-15,dogecoin,0.0,0.0,13701628.58,2570278.0999999996,755070.82,191127.22999999998,0.0,0.0,0.0
2015-01-19,dogecoin,0.0,0.0,13712589.63,237428.41999999993,350070.51,81302.22999999998,0.0,0.0,0.0
2015-01-23,dogecoin,0.0,0.0,15223921.24,86932.0700000003,285970.87,-90108.12,0.0,0.0,0.0
2015-01-27,dogecoin,0.0,0.0,15591744.72,-371098.20999999903,502940.45,-141847.13999999996,0.0,0.0,0.0
2015-01-31,dogecoin,0.0,0.0,13540511.95,-345013.3300000001,204444.55,21349.819999999978,0.0,0.0,0.0
2015-02-03,dogecoin,0.0,0.0,14282973.18,-485488.2000000011,261213.67,105351.78,0.0,0.0,0.0
2015-02-07,dogecoin,0.0,0.0,14217880.83,93850.56000000052,76616.01,6036.779999999999,0.0,0.0,0.0
2015-02-11,dogecoin,0.0,0.0,13580705.44,-133620.77000000142,67361.08,4303.669999999998,0.0,0.0,0.0
2015-02-15,dogecoin,0.0,0.0,13857226.32,-924367.3399999999,156292.86,10606.76999999999,0.0,0.0,0.0
2015-02-19,dogecoin,0.0,0.0,14168271.51,302145.9399999995,38738.56,-8344.350000000006,0.0,0.0,0.0
2015-02-23,dogecoin,0.0,0.0,13835316.03,61955.569999998435,39948.09,1329.5,0.0,0.0,0.0
2015-02-27,dogecoin,0.0,0.0,14342974.58,337578.3599999994,121026.01,61290.219999999994,0.0,0.0,0.0
2015-02-28,dogecoin,0.0,0.0,14231008.09,-111966.49000000022,63101.3,-57924.70999999999,0.0,0.0,0.0
2015-03-07,dogecoin,0.0,0.0,13822358.83,-28443.18999999948,30458.77,-13153.66,0.0,0.0,0.0
2015-03-11,dogecoin,0.0,0.0,14110525.06,405618.5999999996,99079.84,9804.369999999995,0.0,0.0,0.0
2015-03-15,dogecoin,0.0,0.0,13957425.78,-91549.7100000009,63421.23,-34918.159999999996,0.0,0.0,0.0
2015-03-19,dogecoin,0.0,0.0,13181321.93,258342.75999999978,101730.95,-17746.210000000006,0.0,0.0,0.0
2015-03-23,dogecoin,0.0,0.0,13490933.09,446371.6199999992,154789.49,33221.73999999999,0.0,0.0,0.0
2015-03-27,dogecoin,0.0,0.0,12586160.7,-377528.36000000127,35617.3,-19809.259999999995,0.0,0.0,0.0
2015-03-31,dogecoin,0.0,0.0,12303088.05,-156624.33999999985,54705.52,14784.609999999993,0.0,0.0,0.0
2015-04-03,dogecoin,0.0,0.0,12572282.1,19016.599999999627,37501.01,-1786.8899999999994,0.0,0.0,0.0
2015-04-07,dogecoin,0.0,0.0,11945548.69,-226369.65000000037,36241.49,-2775.8800000000047,0.0,0.0,0.0
2015-04-11,dogecoin,0.0,0.0,11270668.17,162326.1799999997,34875.41,-20969.809999999998,0.0,0.0,0.0
2015-04-15,dogecoin,0.0,0.0,10429463.01,309337.5600000005,52107.5,-17468.960000000006,0.0,0.0,0.0
2015-04-19,dogecoin,0.0,0.0,10508777.04,69149.19999999925,29533.4,7740.830000000002,0.0,0.0,0.0
2015-04-23,dogecoin,0.0,0.0,10806295.49,-72809.69999999925,51430.0,-14120.580000000002,0.0,0.0,0.0
2015-04-27,dogecoin,0.0,0.0,10351703.8,530223.1400000006,72033.55,4562.979999999996,0.0,0.0,0.0
2015-04-30,dogecoin,0.0,0.0,10192849.69,419305.83999999985,54144.81,14539.93,0.0,0.0,0.0
2015-05-03,dogecoin,0.0,0.0,9009657.11,-699260.9700000007,85958.37,32894.74999999999,0.0,0.0,0.0
2015-05-07,dogecoin,0.0,0.0,8832717.25,203778.7899999991,34793.82,-7688.220000000001,0.0,0.0,0.0
2015-05-11,dogecoin,0.0,0.0,9034125.9,-4807.859999999404,51278.71,4706.3499999999985,0.0,0.0,0.0
2015-05-15,dogecoin,0.0,0.0,11930212.87,622014.1199999992,158610.23,-41657.84999999998,0.0,0.0,0.0
2015-05-19,dogecoin,0.0,0.0,11839813.75,389837.4900000002,222206.08,161842.40999999997,0.0,0.0,0.0
2015-05-23,dogecoin,0.0,0.0,13800130.08,-161288.22000000067,389118.53,124494.83000000002,0.0,0.0,0.0
2015-05-27,dogecoin,0.0,0.0,18166714.64,2213418.6100000013,327968.1,-89451.55000000005,0.0,0.0,0.0
2015-05-31,dogecoin,0.0,0.0,15279410.26,-783795.9600000009,342078.35,-152928.35000000003,0.0,0.0,0.0
2015-06-03,dogecoin,0.0,0.0,15040584.85,-798326.4900000002,406127.52,-392906.05999999994,0.0,0.0,0.0
2015-06-07,dogecoin,0.0,0.0,15192897.56,-501792.19999999925,23974.74,-119762.36999999998,0.0,0.0,0.0
2015-06-11,dogecoin,0.0,0.0,15480022.32,91605.78000000119,116433.67,-52123.56999999999,0.0,0.0,0.0
2015-06-15,dogecoin,0.0,0.0,16657423.19,285304.6799999997,142225.02,-154572.06000000003,0.0,0.0,0.0
2015-06-19,dogecoin,0.0,0.0,19936451.57,-296049.7599999979,852936.84,116278.90000000002,0.0,0.0,0.0
2015-06-23,dogecoin,0.0,0.0,18645970.4,-1130116.0200000033,262991.14,229588.86000000002,0.0,0.0,0.0
2015-06-27,dogecoin,0.0,0.0,19635731.54,1499804.5599999987,306811.45,135360.81,0.0,0.0,0.0
2015-06-30,dogecoin,0.0,0.0,19818139.96,-196968.8200000003,416142.76,92077.52000000002,0.0,0.0,0.0
2015-07-03,dogecoin,0.0,0.0,18950262.5,-26369.789999999106,27820.24,7753.890000000003,0.0,0.0,0.0
2015-07-07,dogecoin,0.0,0.0,18798058.1,-165765.12999999896,233202.25,-183806.06,0.0,0.0,0.0
2015-07-11,dogecoin,0.0,0.0,19362556.13,-825676.1400000006,406779.09,-1057378.23,0.0,0.0,0.0
2015-07-15,dogecoin,0.0,0.0,18522350.64,-1413135.5899999999,192358.42,-116481.31999999998,0.0,0.0,0.0
2015-07-19,dogecoin,0.0,0.0,16957663.39,-873115.5899999999,153786.08,127227.18999999999,0.0,0.0,0.0
2015-07-23,dogecoin,0.0,0.0,17786311.15,-565349.25,153591.49,-124182.83000000002,0.0,0.0,0.0
2015-07-27,dogecoin,0.0,0.0,18785692.69,4879.630000002682,108958.76,29999.339999999997,0.0,0.0,0.0
2015-07-31,dogecoin,0.0,0.0,18483975.01,94210.49000000209,136603.0,67926.23,0.0,0.0,0.0
2015-08-03,dogecoin,0.0,0.0,17518772.9,157704.59999999776,119250.62,71746.29,0.0,0.0,0.0
2015-08-07,dogecoin,0.0,0.0,16782999.49,-35966.87000000104,97744.33,13566.680000000008,0.0,0.0,0.0
2015-08-11,dogecoin,0.0,0.0,16399917.29,234043.68999999948,110611.17,50765.03,0.0,0.0,0.0
2015-08-15,dogecoin,0.0,0.0,15433329.47,-210069.7199999988,15671.14,-13808.16,0.0,0.0,0.0
2015-08-19,dogecoin,0.0,0.0,13245950.08,-1136336.4499999993,32934.47,5735.5,0.0,0.0,0.0
2015-08-23,dogecoin,0.0,0.0,13809509.17,-460107.3699999992,33650.87,23595.61,0.0,0.0,0.0
2015-08-27,dogecoin,0.0,0.0,12947176.92,-249769.19999999925,45427.73,-46030.91999999999,0.0,0.0,0.0
2015-08-31,dogecoin,0.0,0.0,13017105.42,13000.11999999918,29622.21,-10661.96,0.0,0.0,0.0
2015-09-03,dogecoin,0.0,0.0,12246325.89,-437924.2199999988,44265.57,17231.27,0.0,0.0,0.0
2015-09-07,dogecoin,0.0,0.0,13035776.03,-347664.69000000134,53228.07,-21281.549999999996,0.0,0.0,0.0
2015-09-11,dogecoin,0.0,0.0,13241224.01,209922.83999999985,47383.12,-3827.5,0.0,0.0,0.0
2015-09-15,dogecoin,0.0,0.0,12386401.37,-174880.55000000075,40866.1,-5693.32,0.0,0.0,0.0
2015-09-19,dogecoin,0.0,0.0,12650387.19,80561.70999999903,31248.79,-8402.309999999998,0.0,0.0,0.0
2015-09-23,dogecoin,0.0,0.0,12264856.67,-293516.4399999995,129628.06,30791.300000000003,0.0,0.0,0.0
2015-09-27,dogecoin,0.0,0.0,12207741.53,-17618.990000000224,28098.94,2501.529999999999,0.0,0.0,0.0
2015-09-30,dogecoin,0.0,0.0,12359939.24,146228.06000000052,36937.18,-60666.549999999996,0.0,0.0,0.0
2015-10-03,dogecoin,0.0,0.0,12223880.24,-17168.549999998882,18776.88,-6467.639999999999,0.0,0.0,0.0
2015-10-07,dogecoin,0.0,0.0,11990944.94,-210785.7100000009,41112.48,1092.0,0.0,0.0,0.0
2015-10-11,dogecoin,0.0,0.0,12198489.15,282571.2400000002,8554.88,-2261.2000000000007,0.0,0.0,0.0
2015-10-15,dogecoin,0.0,0.0,12088091.51,96291.6099999994,27185.66,-12084.460000000003,0.0,0.0,0.0
2015-10-19,dogecoin,0.0,0.0,11835528.05,-56984.859999999404,20248.27,7765.560000000001,0.0,0.0,0.0
2015-10-23,dogecoin,0.0,0.0,11569343.02,-225932.65000000037,20348.78,2193.449999999997,0.0,0.0,0.0
2015-10-27,dogecoin,0.0,0.0,11913191.19,284220.4699999988,26314.75,12952.11,0.0,0.0,0.0
2015-10-31,dogecoin,0.0,0.0,13064730.52,-953094.9400000013,34864.54,-70457.95000000001,0.0,0.0,0.0
2015-11-03,dogecoin,0.0,0.0,14845464.54,893409.8599999994,79480.44,51917.61,0.0,0.0,0.0
2015-11-07,dogecoin,0.0,0.0,14325385.92,296161.4399999995,35384.8,-29883.39,0.0,0.0,0.0
2015-11-11,dogecoin,0.0,0.0,12406186.72,146868.7800000012,133255.7,83326.80000000002,0.0,0.0,0.0
2015-11-15,dogecoin,0.0,0.0,12770287.08,-457188.0,29823.42,-1077.7000000000007,0.0,0.0,0.0
2015-11-19,dogecoin,0.0,0.0,13304393.78,-387964.7400000002,47899.05,-25568.699999999997,0.0,0.0,0.0
2015-11-23,dogecoin,0.0,0.0,13151326.97,243641.87000000104,67605.5,58047.04,0.0,0.0,0.0
2015-11-27,dogecoin,0.0,0.0,13653513.03,23021.330000000075,33219.62,-27178.799999999996,0.0,0.0,0.0
2015-11-30,dogecoin,0.0,0.0,13209157.7,-374203.19000000134,46514.31,12221.579999999994,0.0,0.0,0.0
2015-12-03,dogecoin,0.0,0.0,12966428.44,-201245.00999999978,60382.43,24938.04,0.0,0.0,0.0
2015-12-07,dogecoin,0.0,0.0,13088211.29,-3615.460000000894,54005.07,-1889.9700000000012,0.0,0.0,0.0
2015-12-11,dogecoin,0.0,0.0,16103829.66,1349775.960000001,141814.63,28377.020000000004,0.0,0.0,0.0
2015-12-15,dogecoin,0.0,0.0,16426630.7,924440.2899999991,93360.73,12634.619999999995,0.0,0.0,0.0
2015-12-19,dogecoin,0.0,0.0,16524772.02,105008.44999999925,76104.28,-19714.61,0.0,0.0,0.0
2015-12-23,dogecoin,0.0,0.0,15576111.0,432991.30000000075,94028.23,20621.34999999999,0.0,0.0,0.0
2015-12-27,dogecoin,0.0,0.0,15565363.72,545994.5800000001,71602.64,-26221.86,0.0,0.0,0.0
2015-12-31,dogecoin,0.0,0.0,15584441.91,239788.25999999978,83640.1,-12927.14,0.0,0.0,0.0
2016-01-03,dogecoin,0.0,0.0,15423332.44,-649778.3000000007,45975.93,-5129.440000000002,0.0,0.0,0.0
2016-01-07,dogecoin,0.0,0.0,15907090.72,-726928.3300000001,70828.51,15081.299999999996,0.0,0.0,0.0
2016-01-11,dogecoin,0.0,0.0,18852370.31,264450.0799999982,90530.09,-52918.75,0.0,0.0,0.0
2016-01-15,dogecoin,0.0,0.0,15282878.97,-3443992.26,97822.31,27248.569999999992,0.0,0.0,0.0
2016-01-19,dogecoin,0.0,0.0,15199013.64,-151349.88999999873,29585.35,3537.359999999997,0.0,0.0,0.0
2016-01-23,dogecoin,0.0,0.0,17626163.71,758563.9100000001,82859.62,-8772.25,0.0,0.0,0.0
2016-01-27,dogecoin,0.0,0.0,46203436.05,11122549.11,1921126.37,234027.63000000012,0.0,0.0,0.0
2016-01-31,dogecoin,0.0,0.0,27049434.78,691362.1000000015,381620.65,67289.33000000002,0.0,0.0,0.0
2016-02-03,dogecoin,0.0,0.0,26804063.65,25736.939999997616,95788.24,19504.430000000008,0.0,0.0,0.0
2016-02-07,dogecoin,0.0,0.0,28973381.88,-1570213.4200000018,149491.38,-133193.81,0.0,0.0,0.0
2016-02-11,dogecoin,0.0,0.0,28817941.66,-965768.0199999996,194452.29,77246.59000000001,0.0,0.0,0.0
2016-02-15,dogecoin,0.0,0.0,29957764.15,-109961.53000000119,263315.12,199771.9,0.0,0.0,0.0
2016-02-19,dogecoin,0.0,0.0,29943706.92,1972523.4400000013,377539.53,307156.92000000004,0.0,0.0,0.0
2016-02-23,dogecoin,0.0,0.0,28526914.71,-268475.62999999896,142621.99,35273.609999999986,0.0,0.0,0.0
2016-02-27,dogecoin,0.0,0.0,26212832.48,-408394.73999999836,141049.95,53745.69000000002,0.0,0.0,0.0
2016-02-29,dogecoin,0.0,0.0,25646605.52,-449845.58999999985,141143.64,-64559.639999999985,0.0,0.0,0.0
2016-03-03,dogecoin,0.0,0.0,24956361.4,-2165.730000000447,112818.29,27049.059999999998,0.0,0.0,0.0
2016-03-07,dogecoin,0.0,0.0,23635895.02,1015835.9800000004,82384.22,20963.010000000002,0.0,0.0,0.0
2016-03-11,dogecoin,0.0,0.0,24793176.71,-397820.6899999976,84349.88,-42495.92,0.0,0.0,0.0
2016-03-15,dogecoin,0.0,0.0,23820026.27,-488540.87000000104,82791.72,4021.070000000007,0.0,0.0,0.0
2016-03-19,dogecoin,0.0,0.0,22576466.51,666506.450000003,140815.08,76760.59,0.0,0.0,0.0
2016-03-23,dogecoin,0.0,0.0,22095382.46,79823.37000000104,146228.6,-16308.959999999992,0.0,0.0,0.0
2016-03-27,dogecoin,0.0,0.0,22215756.05,240729.7400000021,133552.03,56292.22,0.0,0.0,0.0
2016-03-31,dogecoin,0.0,0.0,24097750.95,139883.23999999836,145840.08,-171851.66,0.0,0.0,0.0
2016-04-03,dogecoin,0.0,0.0,22965077.78,-458369.6899999976,137259.31,18335.92,0.0,0.0,0.0
2016-04-07,dogecoin,0.0,0.0,21570869.47,-561795.75,107561.33,2235.449999999997,0.0,0.0,0.0
2016-04-11,dogecoin,0.0,0.0,21946253.79,899871.2599999979,63550.15,-83358.44,0.0,0.0,0.0
2016-04-15,dogecoin,0.0,0.0,24227097.16,343637.01999999955,101832.49,26239.380000000005,0.0,0.0,0.0
2016-04-19,dogecoin,0.0,0.0,23075632.03,151049.9299999997,83444.99,5562.87000000001,0.0,0.0,0.0
2016-04-23,dogecoin,0.0,0.0,23293790.66,-188748.4600000009,88196.64,47375.25,0.0,0.0,0.0
2016-04-27,dogecoin,0.0,0.0,23420350.92,-913212.0299999975,138962.76,-7668.4100000000035,0.0,0.0,0.0
2016-04-30,dogecoin,0.0,0.0,23721475.59,-265552.16000000015,68343.53,-15538.690000000002,0.0,0.0,0.0
2016-05-03,dogecoin,0.0,0.0,23655113.21,-265558.48999999836,83122.62,8570.349999999991,0.0,0.0,0.0
2016-05-07,dogecoin,0.0,0.0,23413326.08,151393.79999999702,58722.91,-56948.009999999995,0.0,0.0,0.0
2016-05-11,dogecoin,0.0,0.0,23364695.01,214154.30000000075,56406.59,-6504.6500000000015,0.0,0.0,0.0
2016-05-15,dogecoin,0.0,0.0,24226549.25,-125407.96999999881,87485.6,-41021.42999999999,0.0,0.0,0.0
2016-05-19,dogecoin,0.0,0.0,23449956.5,-168825.8299999982,129528.86,59861.16,0.0,0.0,0.0
2016-05-23,dogecoin,0.0,0.0,23276665.98,5836.280000001192,44108.2,-15134.950000000004,0.0,0.0,0.0
