date,id,prices,price_diff,returns,market_caps,market_caps_diff,total_volumes,total_volumes_diff,open,high,low
2016-01-03,bitcoin,430.2,-4.129999999999996,-0.0412999999999999,6470199429.9,-60489178.35000038,984185979.65,214316912.04999995,434.43,434.43,430.2
2016-01-07,bitcoin,456.43,25.090000000000032,0.2509000000000003,6870164692.05,377665341.0700007,1637948558.26,804606688.98,433.53,456.43,431.34
2016-01-11,bitcoin,448.35,1.1400000000000432,0.0114000000000004,6757695467.6,19090950.200000763,1182725805.93,-178373284.01,454.7,454.7,447.21
2016-01-15,bitcoin,365.91,-63.329999999999984,-0.6332999999999999,5519407460.2,-955175909.9700004,1576734613.7,310438984.24,445.79,445.79,365.91
2016-01-19,bitcoin,379.01,-6.1200000000000045,-0.0612,5723770825.5,-91038765.1999998,1157108220.85,-200587837.97000003,384.81,386.36,379.02
2016-01-23,bitcoin,389.64,12.430000000000009,0.1243,5889248376.55,188351053.3000002,755378842.13,-871474953.83,418.85,418.85,377.21
2016-01-27,bitcoin,394.49,2.0300000000000296,0.0203000000000002,5968224752.18,30787362.380000114,1023661369.62,-207691387.86,403.06,403.06,392.33
2016-01-31,bitcoin,364.35,-12.569999999999991,-0.1256999999999999,5520342696.0,-188710076.5500002,795209372.71,-131558031.64,379.55,379.55,364.35
2016-02-03,bitcoin,368.12,-4.75,-0.0475,5582278351.5,-70251381.30000019,701511710.56,32019709.829999924,371.04,372.87,368.12
2016-02-07,bitcoin,375.52,0.6200000000000045,0.0062,5701239912.88,10988058.630000114,551083226.54,-428494799.46,388.38,388.38,374.9
2016-02-11,bitcoin,377.06,-2.769999999999982,-0.0276999999999998,5730998806.5,-40369908.35000038,503979335.12,-310111552.59000003,371.14,379.83,371.14
2016-02-15,bitcoin,399.38,-4.759999999999991,-0.0475999999999999,6076721221.07,-70965752.9300003,1388195099.85,69180027.27999997,382.72,404.14,382.72
2016-02-19,bitcoin,419.38,-2.0400000000000205,-0.0204000000000002,6387331882.93,-29713588.81999969,601898504.28,-843326374.24,407.01,421.42,407.01
2016-02-23,bitcoin,420.3,-17.5,-0.175,6407178255.95,-265300651.5200005,1465084346.96,298376005.54,441.12,441.12,420.3
2016-02-27,bitcoin,432.14,5.110000000000014,0.0511000000000001,6593663289.8,79506706.40000057,595150632.37,536825354.73,423.19,432.14,423.14
