date,id,prices,price_diff,market_caps,market_caps_diff,total_volumes,total_volumes_diff,open,high,low
2016-03-23,ripple,0.01,0.0,286884120.16,7611211.350000024,1025450.0,417516.0,0.01,0.01,0.01
2016-03-27,ripple,0.01,0.0,276517719.18,-826556.8899999857,419730.0,113987.0,0.01,0.01,0.01
2016-03-31,ripple,0.01,0.0,254476202.14,2031952.349999994,1045170.0,-166140.0,0.01,0.01,0.01
2016-04-03,ripple,0.01,0.0,258505666.97,275518.96000000834,266345.0,-127803.0,0.01,0.01,0.01
2016-04-07,ripple,0.01,0.0,236842988.51,-14636944.909999996,1446380.0,651329.0,0.01,0.01,0.01
2016-04-11,ripple,0.01,0.0,208981133.39,4856021.719999999,1807670.0,1067544.0,0.01,0.01,0.01
2016-04-15,ripple,0.01,0.0,219485293.85,1997512.4799999893,155910.0,-36378.0,0.01,0.01,0.01
2016-04-19,ripple,0.01,0.0,248613684.56,5090827.199999988,403883.0,-657847.0,0.01,0.01,0.01
2016-04-23,ripple,0.01,0.0,256180188.01,2336201.530000001,316474.0,-687916.0,0.01,0.01,0.01
2016-04-27,ripple,0.01,0.0,235119505.61,-13040886.119999975,865930.0,44266.0,0.01,0.01,0.01
2016-04-30,ripple,0.01,0.0,237560313.17,1917777.369999975,410256.0,-124751.0,0.01,0.01,0.01
2016-05-03,ripple,0.01,0.0,228703668.59,-5369776.639999986,331479.0,-251897.0,0.01,0.01,0.01
2016-05-07,ripple,0.01,0.0,226158254.99,2998706.430000007,385986.0,-291255.0,0.01,0.01,0.01
2016-05-11,ripple,0.01,0.0,215906863.23,-2754625.680000007,470956.0,61190.0,0.01,0.01,0.01
2016-05-15,ripple,0.01,0.0,211234460.18,-313818.12000000477,311439.0,39573.0,0.01,0.01,0.01
2016-05-19,ripple,0.01,0.0,210606823.95,418424.14999997616,793191.0,96250.0,0.01,0.01,0.01
2016-05-23,ripple,0.01,0.0,206004158.26,-976323.0300000012,509675.0,238385.0,0.01,0.01,0.01
2016-05-27,ripple,0.01,0.0,197914624.63,174343.40000000596,1069750.0,390035.0,0.01,0.01,0.01
2016-05-31,ripple,0.01,0.0,198925816.33,-1708565.2899999917,841981.0,361575.0,0.01,0.01,0.01
2016-06-03,ripple,0.01,0.0,202970583.15,1882908.6899999976,438919.0,-175114.0,0.01,0.01,0.01
2016-06-07,ripple,0.01,0.0,201401492.57,244080.75,781573.0,88109.0,0.01,0.01,0.01
2016-06-11,ripple,0.01,0.0,200704118.98,557898.869999975,375383.0,-170156.0,0.01,0.01,0.01
2016-06-15,ripple,0.01,0.0,239826777.34,-3800686.0600000024,3365100.0,-6405370.0,0.01,0.01,0.01
2016-06-19,ripple,0.01,0.0,239298356.65,7056773.719999999,2390380.0,1204240.0,0.01,0.01,0.01
2016-06-23,ripple,0.01,0.0,224026234.41,-4212999.24000001,3225400.0,-1808080.0,0.01,0.01,0.01
2016-06-27,ripple,0.01,0.0,226108256.83,35345.98000001907,1124300.0,-112300.0,0.01,0.01,0.01
2016-06-30,ripple,0.01,0.0,235616248.91,-3181216.0200000107,1055820.0,-1004810.0,0.01,0.01,0.01
2016-07-03,ripple,0.01,0.0,233778258.36,-4241516.639999986,539443.0,-282378.0,0.01,0.01,0.01
2016-07-07,ripple,0.01,0.0,233106684.9,-3569943.1599999964,788366.0,187809.0,0.01,0.01,0.01
2016-07-11,ripple,0.01,0.0,230844542.69,-4913090.099999994,723026.0,151246.0,0.01,0.01,0.01
2016-07-15,ripple,0.01,0.0,228222379.0,1949104.169999987,756878.0,60473.0,0.01,0.01,0.01
2016-07-19,ripple,0.01,0.0,227052916.5,-2870498.870000005,542536.0,94982.0,0.01,0.01,0.01
2016-07-23,ripple,0.01,0.0,224285850.27,142200.57000002265,370709.0,-401995.0,0.01,0.01,0.01
2016-07-27,ripple,0.01,0.0,212163251.61,-1137604.5699999928,1362120.0,-184720.0,0.01,0.01,0.01
2016-07-31,ripple,0.01,0.0,211736619.89,-5901322.850000024,645633.0,195992.0,0.01,0.01,0.01
2016-08-03,ripple,0.01,0.0,200964928.18,-1386455.3700000048,1606280.0,85990.0,0.01,0.01,0.01
2016-08-07,ripple,0.01,0.0,219641044.84,-6222629.569999993,1303140.0,-858020.0,0.01,0.01,0.01
2016-08-11,ripple,0.01,0.0,220104310.44,-390123.59999999404,406905.0,-475163.0,0.01,0.01,0.01
2016-08-15,ripple,0.01,0.0,214557255.12,1457879.9200000167,486413.0,-10258.0,0.01,0.01,0.01
2016-08-19,ripple,0.01,0.0,217035335.28,-35562.08000001311,1357320.0,287030.0,0.01,0.01,0.01
2016-08-23,ripple,0.01,0.0,214048121.1,675679.400000006,974803.0,311194.0,0.01,0.01,0.01
2016-08-27,ripple,0.01,0.0,212522876.48,-2027075.630000025,242501.0,-324183.0,0.01,0.01,0.01
2016-08-31,ripple,0.01,0.0,213660883.85,-889068.2600000203,1173350.0,129640.0,0.01,0.01,0.01
2016-09-03,ripple,0.01,0.0,210558839.11,-423801.75999999046,678314.0,95400.0,0.01,0.01,0.01
2016-09-07,ripple,0.01,0.0,207980711.76,-776969.8900000155,687249.0,-91195.0,0.01,0.01,0.01
2016-09-11,ripple,0.01,0.0,206395227.12,-776984.0900000036,528001.0,214235.0,0.01,0.01,0.01
2016-09-15,ripple,0.01,0.0,294264518.17,83242703.99000001,15821900.0,14775060.0,0.01,0.01,0.01
2016-09-19,ripple,0.01,0.0,243666196.99,531867.4200000167,2925540.0,703040.0,0.01,0.01,0.01
2016-09-23,ripple,0.01,0.0,257713159.89,15353577.079999983,3056340.0,1551270.0,0.01,0.01,0.01
2016-09-27,ripple,0.01,0.0,292639888.36,4715994.810000002,6179620.0,-2583150.0,0.01,0.01,0.01
2016-09-30,ripple,0.01,0.0,314203818.38,-2944441.3299999833,7548990.0,1445710.0,0.01,0.01,0.01
2016-10-03,ripple,0.01,0.0,288165023.9,-1064255.9000000358,2571860.0,497230.0,0.01,0.01,0.01
2016-10-07,ripple,0.01,0.0,261350233.66,-425709.62000000477,3030770.0,191070.0,0.01,0.01,0.01
2016-10-11,ripple,0.01,0.0,293420358.71,10536313.209999979,3961500.0,-1603570.0,0.01,0.01,0.01
2016-10-15,ripple,0.01,0.0,288985649.59,-24229953.180000007,796875.0,-1070605.0,0.01,0.01,0.01
2016-10-19,ripple,0.01,0.0,304524038.31,8407758.280000031,3183470.0,-632110.0,0.01,0.01,0.01
2016-10-23,ripple,0.01,0.0,333482291.8,15295399.360000014,931166.0,-773064.0,0.01,0.01,0.01
2016-10-27,ripple,0.01,0.0,302191854.19,-12730127.01999998,4357390.0,1271960.0,0.01,0.01,0.01
2016-10-31,ripple,0.01,0.0,292385275.5,13253093.670000017,2434650.0,95080.0,0.01,0.01,0.01
2016-11-03,ripple,0.01,0.0,285980846.84,-5764869.180000007,3109450.0,1426740.0,0.01,0.01,0.01
2016-11-07,ripple,0.01,0.0,289260607.24,-2887615.129999995,2288450.0,1511435.0,0.01,0.01,0.01
2016-11-11,ripple,0.01,0.0,288338493.37,-2682384.8899999857,2085190.0,-491680.0,0.01,0.01,0.01
2016-11-15,ripple,0.01,0.0,282043830.16,-7617973.089999974,3048710.0,1770390.0,0.01,0.01,0.01
2016-11-19,ripple,0.01,0.0,279676007.41,932492.4600000381,1300900.0,-1203050.0,0.01,0.01,0.01
2016-11-23,ripple,0.01,0.0,252813051.58,-13879791.599999994,3721340.0,1307520.0,0.01,0.01,0.01
2016-11-27,ripple,0.01,0.0,261971059.12,5812012.0,546743.0,-14588.0,0.01,0.01,0.01
2016-11-30,ripple,0.01,0.0,241700770.37,-1650324.400000006,1486150.0,-28240.0,0.01,0.01,0.01
2016-12-03,ripple,0.01,0.0,237339217.18,-2771056.819999993,1217110.0,-580550.0,0.01,0.01,0.01
2016-12-07,ripple,0.01,0.0,245436461.13,6981623.669999987,2731090.0,1346390.0,0.01,0.01,0.01
2016-12-11,ripple,0.01,0.0,242711652.59,-2807579.549999982,981049.0,-341541.0,0.01,0.01,0.01
2016-12-15,ripple,0.01,0.0,238320303.14,-3023554.280000001,1030760.0,-972240.0,0.01,0.01,0.01
2016-12-19,ripple,0.01,0.0,234203926.62,-1145426.5099999905,1092150.0,-100820.0,0.01,0.01,0.01
2016-12-23,ripple,0.01,0.0,226138589.5,-3240323.6899999976,3560500.0,717040.0,0.01,0.01,0.01
2016-12-27,ripple,0.01,0.0,222826258.63,-5040503.5,2467560.0,771960.0,0.01,0.01,0.01
2016-12-31,ripple,0.01,0.0,235720056.34,1998551.4300000072,272476.0,-1107044.0,0.01,0.01,0.01
2017-01-03,ripple,0.01,0.0,232013651.87,2761634.6899999976,1014600.0,-32680.0,0.01,0.01,0.01
2017-01-07,ripple,0.01,0.0,231147150.54,1126483.519999981,1357240.0,-358060.0,0.01,0.01,0.01
2017-01-11,ripple,0.01,0.0,234526601.1,-9411588.110000014,3469780.0,963590.0,0.01,0.01,0.01
2017-01-15,ripple,0.01,0.0,249714052.13,-1985651.4200000167,777000.0,-546960.0,0.01,0.01,0.01
2017-01-19,ripple,0.01,0.0,258802562.99,10118107.890000015,775208.0,-562592.0,0.01,0.01,0.01
2017-01-23,ripple,0.01,0.0,246787519.48,-368559.62000000477,302306.0,-58685.0,0.01,0.01,0.01
2017-01-27,ripple,0.01,0.0,235881754.55,-10098687.609999985,942663.0,-497567.0,0.01,0.01,0.01
2017-01-31,ripple,0.01,0.0,233522937.0,-1326834.8700000048,651837.0,253155.0,0.01,0.01,0.01
2017-02-03,ripple,0.01,0.0,239604193.2,1253121.4599999785,545416.0,-136563.0,0.01,0.01,0.01
2017-02-07,ripple,0.01,0.0,238719636.88,1179408.4300000072,563802.0,175197.0,0.01,0.01,0.01
2017-02-11,ripple,0.01,0.0,235047566.07,1741093.0799999833,336845.0,-554729.0,0.01,0.01,0.01
2017-02-15,ripple,0.01,0.0,226045744.39,-6630971.530000001,797576.0,128263.0,0.01,0.01,0.01
2017-02-19,ripple,0.01,0.0,217600108.04,11446788.120000005,900571.0,-972589.0,0.01,0.01,0.01
2017-02-23,ripple,0.01,0.0,214006779.73,0.0,795100.0,0.0,0.01,0.01,0.01
2017-02-27,ripple,0.01,0.0,208489834.69,-2117213.7100000083,644643.0,384921.0,0.01,0.01,0.01
2017-02-28,ripple,0.01,0.0,205815459.47,-2674375.219999999,1681180.0,1036537.0,0.01,0.01,0.01
2017-03-07,ripple,0.01,0.0,246024715.27,19077482.860000014,2800310.0,1719350.0,0.01,0.01,0.01
2017-03-11,ripple,0.01,0.0,232842761.49,633940.900000006,1863970.0,-1205770.0,0.01,0.01,0.01
2017-03-15,ripple,0.01,0.0,235378525.06,-1156009.8700000048,1398830.0,50080.0,0.01,0.01,0.01
2017-03-19,ripple,0.01,0.0,258678460.11,5264674.200000018,4352960.0,-2793730.0,0.01,0.01,0.01
2017-03-23,ripple,0.01,0.0,359382691.13,85918337.50999999,10951600.0,6330780.0,0.01,0.01,0.01
2017-03-27,ripple,0.01,0.0,352764845.07,-2916338.9399999976,6256690.0,543390.0,0.01,0.01,0.01
2017-03-31,ripple,0.02,0.01,762510466.39,236373010.12,72586500.0,53107900.0,0.01,0.02,0.01
2017-04-03,ripple,0.03,-0.020000000000000004,1245630546.98,-800446301.0799999,160729000.0,-55242000.0,0.02,0.05,0.02
2017-04-07,ripple,0.04,0.010000000000000002,1372007967.86,160832303.14999986,36852000.0,-11430200.0,0.04,0.04,0.03
2017-04-11,ripple,0.03,0.0,1245503063.22,-22022057.829999924,11294500.0,-771300.0,0.04,0.04,0.03
2017-04-15,ripple,0.03,0.0,1276136797.86,5029332.399999857,4948530.0,-3950530.0,0.03,0.03,0.03
2017-04-19,ripple,0.03,0.0,1114222320.46,-134065487.53999996,12164300.0,3185400.0,0.03,0.03,0.03
2017-04-23,ripple,0.03,0.0,1177766561.89,-23715963.319999933,4948700.0,-4283190.0,0.03,0.03,0.03
2017-04-27,ripple,0.03,0.0,1309112789.34,68229941.66999984,16184200.0,4348100.0,0.03,0.03,0.03
2017-04-30,ripple,0.05,-0.009999999999999995,1950579950.36,-137408539.6300001,44624600.0,-67327400.0,0.04,0.06,0.04
2017-05-03,ripple,0.06,0.009999999999999995,2308289195.24,260079852.37999988,40572500.0,6137300.0,0.05,0.06,0.05
2017-05-07,ripple,0.14,0.04000000000000001,5233049574.49,1341805636.7599998,246048000.0,157522100.0,0.08,0.14,0.08
2017-05-11,ripple,0.18,-0.010000000000000009,6975231489.7,-129104051.73999977,104818000.0,-35670000.0,0.2,0.2,0.16
2017-05-15,ripple,0.26,0.04000000000000001,10028056413.24,1552422150.12,214068000.0,144514600.0,0.2,0.26,0.2
2017-05-19,ripple,0.34,-0.019999999999999962,13174929846.29,-817621926.9899998,219898000.0,-52017000.0,0.34,0.41,0.34
2017-05-23,ripple,0.33,0.010000000000000009,12799931185.03,586118437.7900009,165972000.0,-97376000.0,0.35,0.35,0.32
2017-05-27,ripple,0.21,-0.060000000000000026,8159156980.85,-2226991055.0,254920000.0,-679000.0,0.3,0.3,0.21
2017-05-31,ripple,0.25,0.04000000000000001,9473480643.87,1611597497.750001,158351000.0,65970600.0,0.23,0.25,0.21
2017-06-03,ripple,0.28,-0.019999999999999962,10903329035.92,-860916179.4599991,152004000.0,-144787000.0,0.33,0.33,0.28
2017-06-07,ripple,0.28,-0.009999999999999953,10907268448.7,-119379655.94999886,146362000.0,13718000.0,0.3,0.3,0.28
2017-06-11,ripple,0.27,0.010000000000000009,10448499738.99,439105350.3600006,116329000.0,-38829000.0,0.29,0.29,0.26
2017-06-15,ripple,0.26,-0.020000000000000018,9885475938.33,-764697218.9699993,190970000.0,-238118000.0,0.25,0.28,0.25
2017-06-19,ripple,0.29,0.009999999999999953,11113330070.13,230277691.97999954,144326000.0,-87960000.0,0.26,0.29,0.26
2017-06-23,ripple,0.32,0.020000000000000018,12275223349.39,812849580.0,176870000.0,-20523000.0,0.33,0.33,0.29
2017-06-27,ripple,0.28,0.0,10544682369.61,-20945389.119998932,187278000.0,-89357000.0,0.31,0.31,0.28
2017-06-30,ripple,0.26,-0.010000000000000009,10063206459.54,-244260762.70999908,67769400.0,-34396600.0,0.28,0.28,0.26
2017-07-03,ripple,0.26,0.0,9949940534.46,1799695.2299995422,60477900.0,6404200.0,0.26,0.26,0.26
2017-07-07,ripple,0.24,-0.010000000000000009,9176607666.65,-583292710.2000008,87737800.0,43713500.0,0.25,0.26,0.24
2017-07-11,ripple,0.19,-0.01999999999999999,7129128870.13,-734007612.5500002,279893000.0,162847000.0,0.24,0.24,0.19
2017-07-15,ripple,0.17,-0.01999999999999999,6572869879.7,-696328886.9700003,132139000.0,35040400.0,0.21,0.21,0.17
2017-07-19,ripple,0.16,-0.03,6213543496.68,-1033101642.5799999,139979000.0,-160637000.0,0.14,0.19,0.14
2017-07-23,ripple,0.19,0.0,7457439229.04,13976356.539999962,196450000.0,113168200.0,0.19,0.19,0.18
2017-07-27,ripple,0.17,0.0,6649564573.04,-13239005.579999924,34618900.0,-42595300.0,0.19,0.19,0.17
2017-07-31,ripple,0.17,0.0,6407184440.71,55237983.67000008,56473400.0,14051800.0,0.17,0.17,0.17
2017-08-03,ripple,0.17,0.0,6690693657.85,35724119.03000069,31552200.0,-27380200.0,0.18,0.18,0.17
2017-08-07,ripple,0.18,0.0,6863509353.22,-50038713.64999962,58673900.0,-15928900.0,0.17,0.18,0.17
2017-08-11,ripple,0.18,0.0,6899180092.88,-29761650.309999466,54005900.0,5927200.0,0.19,0.19,0.18
2017-08-15,ripple,0.16,-0.010000000000000009,6229608959.21,-305332012.90999985,99978000.0,15738800.0,0.17,0.17,0.16
2017-08-19,ripple,0.16,0.0,5973011969.32,-105752315.92000008,87806000.0,-58716000.0,0.16,0.16,0.16
2017-08-23,ripple,0.25,0.010000000000000009,9531780622.17,295899427.80999947,1782180000.0,317650000.0,0.16,0.25,0.16
2017-08-27,ripple,0.2,-0.009999999999999981,7796146619.34,-350654434.0199995,194379000.0,9482000.0,0.22,0.22,0.2
2017-08-31,ripple,0.25,0.01999999999999999,9742595064.84,1045828287.3600006,421998000.0,244258000.0,0.22,0.25,0.22
2017-09-03,ripple,0.23,0.010000000000000009,8774911527.24,164034955.5699997,189239000.0,-135780000.0,0.25,0.25,0.22
2017-09-07,ripple,0.22,-0.010000000000000009,8559035697.44,-139648272.14000034,103081000.0,-61834000.0,0.21,0.23,0.21
2017-09-11,ripple,0.21,0.0,8240628434.44,77071122.17999935,137781000.0,20796000.0,0.21,0.21,0.21
2017-09-15,ripple,0.18,0.01999999999999999,6946638802.42,651461873.5900002,292527000.0,140568000.0,0.21,0.21,0.16
2017-09-19,ripple,0.18,-0.010000000000000009,7052812900.59,-208207061.4300003,54680000.0,-33124500.0,0.18,0.19,0.18
2017-09-23,ripple,0.18,0.009999999999999981,6811821854.36,159817132.9699993,32293700.0,-5364000.0,0.18,0.18,0.17
2017-09-27,ripple,0.2,0.010000000000000009,7789513134.69,590495165.0,250229000.0,181552700.0,0.18,0.2,0.18
2017-09-30,ripple,0.2,0.010000000000000009,7551129469.7,128106775.72999954,54584900.0,-18194900.0,0.2,0.2,0.19
2017-10-03,ripple,0.2,0.0,7801208006.46,23198024.340000153,49127700.0,-38586400.0,0.2,0.2,0.2
2017-10-07,ripple,0.24,0.009999999999999981,9209123811.69,186925961.12000084,79461900.0,-86973100.0,0.21,0.24,0.21
2017-10-11,ripple,0.26,0.0,10221708346.51,209484650.0,162503000.0,-221451000.0,0.28,0.28,0.25
2017-10-15,ripple,0.27,0.010000000000000009,10230470367.64,252998084.55999947,283097000.0,72216000.0,0.25,0.27,0.25
2017-10-19,ripple,0.21,-0.010000000000000009,8239892535.39,-209110661.72999954,304018000.0,-58516000.0,0.26,0.26,0.21
2017-10-23,ripple,0.2,0.0,7665425821.6,-192272379.2199993,99132900.0,21338800.0,0.21,0.21,0.2
2017-10-27,ripple,0.2,0.0,7802366910.93,-46083720.54999924,29633100.0,-8782200.0,0.21,0.21,0.2
2017-10-31,ripple,0.2,0.0,7736863294.77,-76408041.67999935,43202900.0,7967200.0,0.2,0.2,0.2
2017-11-03,ripple,0.21,0.0,8037717550.67,135091575.46000004,384713000.0,207573000.0,0.19,0.21,0.19
2017-11-07,ripple,0.21,0.0,8085149875.08,128926529.22999954,112888000.0,10431000.0,0.2,0.21,0.2
2017-11-11,ripple,0.21,0.0,8096131363.67,151428947.96000004,137105000.0,-3607000.0,0.22,0.22,0.21
2017-11-15,ripple,0.21,0.0,8217329353.79,108457711.0,100024000.0,-27100000.0,0.2,0.21,0.2
2017-11-19,ripple,0.23,0.0,8911575845.74,104165940.95999908,193756000.0,48997000.0,0.22,0.23,0.22
2017-11-23,ripple,0.25,0.010000000000000009,9465577211.72,248847154.05999947,238979000.0,72715000.0,0.24,0.25,0.23
2017-11-27,ripple,0.25,0.0,9808123449.39,186509841.20999908,195641000.0,61400000.0,0.24,0.25,0.24
2017-11-30,ripple,0.25,0.010000000000000009,9672982025.82,383370611.69999886,272495000.0,-273903000.0,0.3,0.3,0.24
2017-12-03,ripple,0.25,-0.010000000000000009,9731766034.59,-135875258.1100006,133663000.0,14951000.0,0.26,0.26,0.25
2017-12-07,ripple,0.22,-0.01999999999999999,8631972508.34,-481411355.0300007,274201000.0,13285000.0,0.25,0.25,0.22
2017-12-11,ripple,0.25,0.010000000000000009,9708649524.98,458555257.55999947,175432000.0,-24025000.0,0.25,0.25,0.24
2017-12-15,ripple,0.76,-0.10999999999999999,29463831396.28,-4046613592.4300003,3210330000.0,-3156740000.0,0.38,0.87,0.38
2017-12-19,ripple,0.79,0.010000000000000009,30702515552.77,606306356.0,1455610000.0,137030000.0,0.76,0.79,0.73
2017-12-23,ripple,1.18,0.06999999999999984,45594036527.68,2753965807.1800003,1544270000.0,-3063900000.0,0.77,1.18,0.77
2017-12-27,ripple,1.41,0.22999999999999998,54484670270.06,8617135379.759995,2876210000.0,1953576000.0,1.03,1.41,1.03
2017-12-31,ripple,2.28,0.09999999999999964,88326799816.95,4013375406.149994,4654810000.0,-3534340000.0,1.43,2.28,1.43
2018-01-03,ripple,3.13,0.6699999999999999,121087332439.72,25971497488.33,6678660000.0,3472370000.0,2.31,3.13,2.31
2018-01-07,ripple,3.4,0.31000000000000005,131653046805.29,11885944421.959991,2412330000.0,-420750000.0,3.22,3.4,2.93
2018-01-11,ripple,1.93,-0.030000000000000027,74906393930.78,-872792887.5299988,6211300000.0,1370790000.0,2.45,2.45,1.93
2018-01-15,ripple,1.67,-0.20000000000000018,64580475414.51,-7691656805.120003,1798380000.0,-192280000.0,2.03,2.03,1.67
2018-01-19,ripple,1.54,-0.07000000000000006,59719100383.15,-2713289562.489998,3689240000.0,-5516680000.0,1.2,1.61,1.2
2018-01-23,ripple,1.34,0.040000000000000036,52001100960.92,1480997429.6699982,3071850000.0,626100000.0,1.58,1.58,1.3
2018-01-27,ripple,1.23,0.020000000000000018,47695245237.48,690718916.3300018,772842000.0,-1270638000.0,1.33,1.33,1.21
2018-01-31,ripple,1.14,-0.17000000000000015,44064612773.23,-6773151729.07,1106340000.0,-143090000.0,1.42,1.42,1.14
2018-02-03,ripple,0.9,-0.05999999999999994,34982138450.18,-2396336128.9300003,3559920000.0,2155980000.0,1.14,1.14,0.9
2018-02-07,ripple,0.78,0.09000000000000008,30398672616.86,3374141133.119999,2345600000.0,1084210000.0,0.92,0.92,0.69
2018-02-11,ripple,1.09,0.16000000000000003,42367519229.49,6122535434.989998,4747340000.0,3065300000.0,0.73,1.09,0.73
2018-02-15,ripple,1.15,0.11999999999999988,44769706740.8,4779799216.630005,1442970000.0,489707000.0,1.01,1.15,1.01
2018-02-19,ripple,1.13,-0.08000000000000007,44028921732.03,-3188223210.4400024,1120790000.0,-47900000.0,1.15,1.21,1.13
2018-02-23,ripple,0.96,0.010000000000000009,37280327392.06,255276308.4399948,904021000.0,8086000.0,1.14,1.14,0.95
2018-02-27,ripple,0.96,0.010000000000000009,37571082276.57,383324535.5,463012000.0,102007000.0,1.0,1.0,0.95
2018-02-28,ripple,0.95,-0.010000000000000009,37269504972.46,-301577304.1100006,316422000.0,-146590000.0,0.95,0.95,0.91
2018-03-07,ripple,0.92,-0.039999999999999925,35841968701.33,-1599017397.1100006,868140000.0,-886000000.0,0.9,1.02,0.9
2018-03-11,ripple,0.8,-0.04999999999999993,31382397372.27,-1684198770.7599983,426465000.0,-539628000.0,0.88,0.88,0.8
2018-03-15,ripple,0.7,-0.09000000000000008,27379877339.52,-3446755736.9399986,468306000.0,187593000.0,0.83,0.83,0.7
2018-03-19,ripple,0.66,0.010000000000000009,25845762016.57,502172190.36999893,925265000.0,602502000.0,0.7,0.7,0.65
2018-03-23,ripple,0.66,-0.029999999999999916,25809969768.57,-1236966993.7299995,447842000.0,-82455000.0,0.73,0.73,0.66
2018-03-27,ripple,0.6,-0.040000000000000036,23480579329.19,-1622254056.0,382954000.0,151639000.0,0.64,0.64,0.6
2018-03-31,ripple,0.51,0.0,19923193221.81,-130034294.29999924,520045000.0,100812000.0,0.58,0.58,0.51
2018-04-03,ripple,0.5,0.010000000000000009,19538346760.8,552718332.5699997,261899000.0,-35770000.0,0.51,0.51,0.49
2018-04-07,ripple,0.48,-0.020000000000000018,18579087389.02,-903983086.329998,208766084.9,-140959887.18999997,0.56,0.56,0.48
2018-04-11,ripple,0.49,0.0,19272265721.73,20688151.290000916,150082659.66,-114841619.43,0.49,0.5,0.49
2018-04-15,ripple,0.63,-0.010000000000000009,24684459006.38,-159935309.11999893,612117534.93,-594676607.5200001,0.54,0.64,0.54
2018-04-19,ripple,0.71,0.04999999999999993,27595249506.84,1908206216.619999,605238192.89,170766670.31,0.68,0.71,0.66
2018-04-23,ripple,0.87,0.0,34007371918.24,-115752972.1099968,924815947.09,-589628348.7799999,0.79,0.93,0.79
2018-04-27,ripple,0.85,0.04999999999999993,33336754811.74,2203769233.9300003,1004687865.04,-552099179.8299999,0.88,0.94,0.8
2018-04-30,ripple,0.87,0.010000000000000009,34082274121.78,376345115.73999786,867436015.23,99776527.56000006,0.81,0.87,0.81
2018-05-03,ripple,0.86,0.020000000000000018,33492051107.82,708526664.7999992,526700349.03,-82491143.35000002,0.84,0.86,0.84
2018-05-07,ripple,0.87,-0.030000000000000027,34144853986.47,-1279807172.0800018,615666633.36,-27494474.399999976,0.89,0.9,0.87
2018-05-11,ripple,0.76,-0.040000000000000036,29601931519.26,-1751891779.7000008,377984516.14,-211234358.09000003,0.83,0.83,0.76
2018-05-15,ripple,0.74,-0.010000000000000009,29067580156.69,-163037042.47999954,597681544.74,78379662.46000004,0.69,0.75,0.69
2018-05-19,ripple,0.68,0.010000000000000009,26630165438.39,488492511.2900009,329205517.24,9813085.310000002,0.7,0.71,0.67
2018-05-23,ripple,0.65,-0.030000000000000027,25285705090.92,-1372145152.2800026,217172399.08,-16690651.389999986,0.67,0.7,0.65
2018-05-27,ripple,0.61,0.0,23997935465.39,24550880.290000916,212645750.35,-70500614.10999998,0.6,0.63,0.6
2018-05-31,ripple,0.61,0.010000000000000009,23724171610.71,152229719.36999893,325334388.84,-43295832.07000005,0.61,0.61,0.55
2018-06-03,ripple,0.64,0.020000000000000018,25158604850.61,719407992.5900002,305541830.53,55927210.46999997,0.61,0.64,0.61
2018-06-07,ripple,0.67,-0.010000000000000009,26424865552.08,-96047739.67999649,261160236.26,-107647308.49000001,0.68,0.68,0.66
2018-06-11,ripple,0.59,-0.06000000000000005,22985218043.94,-2691640260.2299995,475133281.5,307206501.65999997,0.68,0.68,0.59
2018-06-15,ripple,0.56,0.020000000000000018,21991392984.95,989314412.9000015,373201980.45,20156727.25999999,0.6,0.6,0.54
2018-06-19,ripple,0.54,0.010000000000000009,21036922041.07,409237311.97999954,266958371.06,102465799.96000001,0.53,0.54,0.53
2018-06-23,ripple,0.49,-0.040000000000000036,19167226665.26,-1776444549.0100021,325654524.36,134152908.36000001,0.55,0.55,0.49
2018-06-27,ripple,0.46,-0.019999999999999962,17881900378.88,-1018401434.5900002,186485862.21,-49685746.98999998,0.49,0.49,0.46
2018-06-30,ripple,0.45,0.0,17790918835.09,154789594.97000122,294970557.9,88593156.42999998,0.47,0.47,0.45
2018-07-03,ripple,0.49,0.02999999999999997,19079077714.03,1039087163.9599991,323227123.16,57503389.50000003,0.47,0.49,0.46
2018-07-07,ripple,0.48,0.0,18763448866.0,57868779.08000183,246779300.58,-32163778.109999985,0.48,0.49,0.48
2018-07-11,ripple,0.44,-0.02999999999999997,17467620489.87,-1086936526.630001,232761626.16,33969085.31999999,0.48,0.48,0.44
2018-07-15,ripple,0.44,0.0,17213165668.88,18291992.659999847,147985465.54,-43569112.48000002,0.45,0.45,0.44
2018-07-19,ripple,0.48,-0.020000000000000018,19010677844.69,-784771465.300003,413129052.04,29023008.49000001,0.45,0.5,0.45
2018-07-23,ripple,0.45,0.0,17643039086.93,-212198632.52000046,178738821.41,-31370861.909999996,0.48,0.48,0.45
2018-07-27,ripple,0.45,-0.010000000000000009,17644535837.22,-388164720.3899994,231096150.43,-39047579.75,0.45,0.46,0.45
2018-07-31,ripple,0.45,0.0,17555210085.09,-248926049.4300003,248726668.72,53874148.44,0.45,0.45,0.45
2018-08-03,ripple,0.43,-0.020000000000000018,16950866237.62,-634978268.710001,222305399.53,-116528694.59,0.44,0.45,0.43
2018-08-07,ripple,0.41,-0.020000000000000018,16243982586.43,-830778203.2999992,258285637.01,50610442.399999976,0.44,0.44,0.41
2018-08-11,ripple,0.32,-0.02999999999999997,12606008339.25,-999819799.1399994,308624072.84,-79325812.43,0.38,0.38,0.32
2018-08-15,ripple,0.27,-0.010000000000000009,10785539565.84,-206157431.79999924,296755785.85,27243798.370000005,0.3,0.3,0.27
