date,id,prices,price_diff,market_caps,market_caps_diff,total_volumes,total_volumes_diff,date,open,high,low
2017-12-23,bitcoin,5.12,0.5899999999999999,507266057.37,58965673.34000003,23690367.02,-3030613.34,2017-12-23,5.34,5.45,4.53
2017-12-27,bitcoin,10.48,0.9800000000000004,1037172560.28,96354896.76999998,148911378.8,-361129.5899999738,2017-12-27,5.54,10.48,5.54
2017-12-31,bitcoin,9.21,0.8500000000000014,911813027.98,84416878.65999997,51597413.7,3174276.0800000057,2017-12-31,9.85,9.85,8.36
2018-01-03,bitcoin,9.89,0.8000000000000007,978884395.48,78808200.78999996,53274170.72,-7997575.25,2018-01-03,8.83,9.89,8.83
2018-01-07,bitcoin,19.34,-5.030000000000001,1915189105.76,-497772649.0899999,232388598.33,-403396736.7199999,2018-01-07,9.68,24.37,9.68
2018-01-11,bitcoin,22.11,4.039999999999999,2189206234.41,399616011.2099998,360581509.32,249015382.95,2018-01-11,19.21,22.11,18.07
2018-01-15,bitcoin,20.78,-1.2099999999999973,2057155522.37,-120549505.57999992,220841071.04,112141976.11999999,2018-01-15,23.91,23.91,20.78
2018-01-19,bitcoin,15.38,0.6100000000000012,1522732952.23,59970420.75,114370659.87,-68512940.1,2018-01-19,14.27,15.38,14.27
2018-01-23,bitcoin,13.17,-0.009999999999999787,1303567211.99,-1774768.5999999046,70851044.18,-39565779.61,2018-01-23,16.82,16.82,13.17
2018-01-27,bitcoin,13.34,0.2599999999999998,1320653674.91,25923145.430000067,84817990.42,-10027534.239999995,2018-01-27,13.56,13.56,13.08
2018-01-31,bitcoin,11.2,-1.5300000000000011,1108659359.81,-151835190.73000002,42972024.77,-11544360.149999999,2018-01-31,13.51,13.51,11.2
2018-02-03,bitcoin,9.74,0.41000000000000014,964458672.32,41059341.94000006,76681839.67,26521971.85,2018-02-03,11.06,11.06,9.33
2018-02-07,bitcoin,8.38,1.6700000000000008,829521412.74,164788917.89999998,87039779.54,47764577.03000001,2018-02-07,9.51,9.51,6.71
2018-02-11,bitcoin,9.28,-0.47000000000000064,918402614.64,-46698504.21000004,65229742.99,4913161.830000006,2018-02-11,8.11,9.75,4.58
2018-02-15,bitcoin,10.4,1.4800000000000004,1029525693.53,146034929.54999995,54447353.56,22201609.360000003,2018-02-15,8.83,10.4,8.83
2018-02-19,bitcoin,10.8,-0.8899999999999988,1069091210.37,-88179395.54000008,47228862.55,-15459923.690000005,2018-02-19,10.87,11.69,10.8
2018-02-23,bitcoin,8.99,0.040000000000000924,890234138.75,4187738.039999962,35718463.05,529436.4799999967,2018-02-23,11.01,11.01,8.95
2018-02-27,bitcoin,9.83,0.40000000000000036,973098922.93,39638431.879999995,38588538.73,6308126.689999998,2018-02-27,9.77,9.83,9.15
2018-02-28,bitcoin,10.7,0.8699999999999992,1059577325.45,86478402.5200001,79977644.38,41389105.65,2018-02-28,10.7,10.7,10.26
2018-03-07,bitcoin,9.39,-0.6799999999999997,929577226.25,-67280748.63999999,29147840.46,-1317572.4100000001,2018-03-07,10.13,10.13,9.39
2018-03-11,bitcoin,7.76,-0.3000000000000007,768018665.45,-30175662.569999933,36291608.32,3922574.66,2018-03-11,9.03,9.03,7.76
2018-03-15,bitcoin,8.97,-1.3899999999999988,888364962.73,-137487486.78999996,111221454.18,-90720324.09,2018-03-15,8.29,10.36,8.1
2018-03-19,bitcoin,8.96,-0.22999999999999865,887344850.34,-22641734.419999957,77379871.99,-2833077.5900000036,2018-03-19,9.12,9.32,8.96
2018-03-23,bitcoin,10.09,0.0600000000000005,999073037.64,5847223.179999948,97893022.54,-7304695.939999998,2018-03-23,8.85,10.09,8.85
2018-03-27,bitcoin,12.1,-0.6500000000000004,1197972550.64,-64224298.21999979,119871884.18,-48530385.900000006,2018-03-27,11.71,13.24,11.71
2018-03-31,bitcoin,10.46,0.25,1035804124.8,24843233.76999998,67409065.39,-1515883.099999994,2018-03-31,11.48,11.62,10.21
2018-04-03,bitcoin,12.68,1.5399999999999991,1474305624.91,179514180.5,107585265.76,26614622.03,2018-04-03,11.12,12.68,11.12
2018-04-07,bitcoin,12.3,-0.23999999999999844,1430523652.17,-27120292.349999905,73449971.58,-18667614.14,2018-04-07,13.22,13.22,12.26
2018-04-11,bitcoin,12.02,0.129999999999999,1397797738.27,15693400.24000001,72542391.71,5748050.309999995,2018-04-11,12.4,12.4,11.89
2018-04-15,bitcoin,13.09,-0.33000000000000007,1521467021.15,-38451277.2099998,80258419.8,-47616912.13000001,2018-04-15,12.14,13.42,12.14
2018-04-19,bitcoin,12.22,0.4800000000000004,1393358194.4,54333802.70000005,67094297.68,10159054.979999997,2018-04-19,12.96,12.96,11.74
2018-04-23,bitcoin,12.85,-0.4399999999999995,1465746135.47,-49843132.63999987,64990541.23,-50865763.51,2018-04-23,12.37,13.29,12.3
2018-04-27,bitcoin,14.58,1.2400000000000002,1662410114.04,140760351.0899999,108207053.76,-9075759.629999995,2018-04-27,13.56,15.24,13.34
2018-04-30,bitcoin,14.95,-0.08999999999999986,1704642241.49,-10751947.26999998,75309588.99,-24317875.53,2018-04-30,14.21,15.04,14.21
2018-05-03,bitcoin,14.25,0.1899999999999995,1625018121.56,21498961.75,56616721.8,662385.2899999991,2018-05-03,14.25,14.25,14.06
2018-05-07,bitcoin,13.9,-0.3899999999999988,1585226374.22,-44650074.42000008,54728270.69,3806462.539999999,2018-05-07,15.45,15.45,13.9
2018-05-11,bitcoin,13.71,-0.8399999999999999,1563309899.25,-96042802.23000002,51803462.42,-27219904.090000004,2018-05-11,13.69,14.55,13.4
2018-05-15,bitcoin,12.9,-0.21999999999999886,1471687854.03,-24321246.24000001,38779197.1,-22615405.53,2018-05-15,12.93,13.12,12.9
2018-05-19,bitcoin,15.12,2.639999999999999,1724090037.44,301357480.93000007,223791296.18,177221627.35000002,2018-05-19,12.56,15.12,12.25
2018-05-23,bitcoin,13.86,-0.870000000000001,1580629434.33,-99164151.83000016,78220692.84,-13268912.219999999,2018-05-23,14.16,14.73,13.86
2018-05-27,bitcoin,12.74,-0.15000000000000036,1452393712.25,-17220058.77999997,40360487.63,-4532154.849999994,2018-05-27,12.63,13.01,12.63
2018-05-31,bitcoin,12.54,-0.030000000000001137,1430349202.27,-2871519.710000038,36184483.97,-5297216.060000002,2018-05-31,12.57,12.57,11.81
2018-06-03,bitcoin,14.54,0.3099999999999987,1657890126.3,35126085.40999985,77636669.48,2825129.850000009,2018-06-03,14.17,14.54,14.17
2018-06-07,bitcoin,17.16,1.6400000000000006,1956880198.56,187368327.79999995,148007118.86,53711517.390000015,2018-06-07,14.57,17.16,14.21
2018-06-11,bitcoin,14.11,-1.6400000000000006,1608695115.43,-187149011.37999988,67909109.58,-8312763.140000001,2018-06-11,16.2,16.2,14.11
2018-06-15,bitcoin,14.91,0.2599999999999998,1699835500.65,29180097.2900002,68071249.04,-15858840.61,2018-06-15,15.42,15.42,14.65
2018-06-19,bitcoin,16.86,0.3999999999999986,1922228028.13,44882998.630000114,94382741.23,-5853458.209999993,2018-06-19,15.05,16.86,15.05
2018-06-23,bitcoin,15.65,-1.33,1785050164.01,-151543263.46000004,99332781.68,-12554750.029999986,2018-06-23,16.65,16.98,15.65
2018-06-27,bitcoin,14.14,-0.7799999999999994,1612147068.05,-89443434.35000014,32577626.88,-21538633.26,2018-06-27,15.65,15.65,14.14
2018-06-30,bitcoin,14.36,0.46999999999999886,1637710573.0,54041573.47000003,53245123.85,-11028615.670000002,2018-06-30,14.03,14.36,13.89
2018-07-03,bitcoin,14.54,0.4299999999999997,1658531371.93,49534873.11000013,48762214.34,10632923.030000001,2018-07-03,14.46,14.54,14.11
2018-07-07,bitcoin,13.19,-0.16000000000000014,1504722148.54,-17434903.829999924,37168788.97,-4708602.539999999,2018-07-07,14.07,14.07,13.19
2018-07-11,bitcoin,12.72,-0.3699999999999992,1450620606.64,-42716311.869999886,43023689.86,2757743.469999999,2018-07-11,13.94,13.94,12.72
2018-07-15,bitcoin,12.05,0.07000000000000028,1374754160.73,8948764.26999998,25311091.29,-11619997.520000003,2018-07-15,12.57,12.57,11.96
2018-07-19,bitcoin,12.77,-0.9199999999999999,1252473840.68,-309035507.3599999,76653783.0,4638559.340000004,2018-07-19,12.19,13.69,12.19
2018-07-23,bitcoin,11.68,-0.13000000000000078,1145379629.74,-12018136.900000095,26688719.37,-7165388.09,2018-07-23,12.56,12.56,11.68
2018-07-27,bitcoin,13.26,0.4800000000000004,1300183482.54,47573246.15999985,74122593.04,-5735855.589999989,2018-07-27,11.73,13.26,11.73
2018-07-31,bitcoin,13.21,-0.75,1295448185.67,-72851752.96000004,36421565.29,-25222767.240000002,2018-07-31,13.6,14.34,13.21
2018-08-03,bitcoin,14.17,0.5800000000000001,1389400539.03,57500269.76999998,53876934.12,-360458.97000000626,2018-08-03,13.74,14.17,13.59
2018-08-07,bitcoin,13.68,0.02999999999999936,1341686869.21,3765783.4500000477,48481735.55,4742938.259999998,2018-08-07,14.09,14.09,13.65
2018-08-11,bitcoin,12.11,-0.6900000000000013,1187631953.48,-67137582.80999994,36171939.49,-5625932.390000001,2018-08-11,13.09,13.09,12.11
2018-08-15,bitcoin,9.45,-0.7300000000000004,926411943.95,-71512295.33999991,36224247.5,4411383.489999998,2018-08-15,11.62,11.69,9.45
2018-08-19,bitcoin,9.86,-0.8900000000000006,966874895.01,-87001590.81000006,25656187.35,-7899406.509999998,2018-08-19,9.42,10.75,9.42
2018-08-23,bitcoin,9.45,-0.26000000000000156,925703864.39,-27652009.060000062,23840137.3,11022488.700000001,2018-08-23,10.12,10.12,9.45
2018-08-27,bitcoin,10.22,0.10000000000000142,1002050441.77,10216594.340000033,21736940.26,2490045.830000002,2018-08-27,9.69,10.22,9.69
2018-08-31,bitcoin,10.75,-0.41000000000000014,1054126747.26,-39978138.099999905,21800283.91,-9213534.64,2018-08-31,11.22,11.47,10.75
2018-09-03,bitcoin,11.28,-0.13000000000000078,1103821007.67,-15312721.089999914,21092376.29,-8285413.199999999,2018-09-03,11.0,11.41,11.0
2018-09-07,bitcoin,10.26,0.14000000000000057,1006803552.13,16852147.559999943,25161525.59,-2685486.969999999,2018-09-07,11.26,11.35,10.12
2018-09-11,bitcoin,9.51,0.009999999999999787,930452971.86,-1270675.5299999714,13934169.58,-906375.2699999996,2018-09-11,9.97,9.97,9.47
2018-09-15,bitcoin,9.92,0.3100000000000005,948229137.47,29482150.05000007,27479448.51,1209465.8399999999,2018-09-15,9.35,9.92,9.2
2018-09-19,bitcoin,9.55,0.1800000000000015,912577463.43,17860495.52999997,24273542.41,1788185.6900000013,2018-09-19,10.11,10.11,9.37
2018-09-23,bitcoin,10.32,-0.129999999999999,985393112.92,-12439081.330000043,20101459.32,-12280797.969999999,2018-09-23,9.61,10.45,9.61
2018-09-27,bitcoin,9.74,-0.049999999999998934,1407777728.69,-4118402.25,17926528.03,-45855.4299999997,2018-09-27,10.31,10.31,9.74
2018-09-30,bitcoin,9.97,0.0,1440392829.02,-313228.75,31593173.32,6849880.789999999,2018-09-30,10.06,10.06,9.97
2018-10-03,bitcoin,10.34,0.379999999999999,1493274838.08,53594434.839999914,36332455.63,15076115.680000003,2018-10-03,10.01,10.34,9.96
2018-10-07,bitcoin,10.43,-0.22000000000000064,1506162297.8,-32299319.690000057,31728719.62,-9528410.099999998,2018-10-07,10.28,10.65,10.28
2018-10-11,bitcoin,10.38,-0.049999999999998934,1493947357.85,-11912045.610000134,26768992.71,-1648361.210000001,2018-10-11,10.55,10.56,10.38
2018-10-15,bitcoin,9.58,-0.02999999999999936,1384751890.52,-3533861.8800001144,20781939.75,-5358350.91,2018-10-15,9.29,9.61,9.29
2018-10-19,bitcoin,9.85,-0.2699999999999996,1422818505.7,-38688678.73000002,29839206.56,-5473658.460000005,2018-10-19,10.47,10.47,9.85
2018-10-23,bitcoin,9.82,-0.07000000000000028,1418914420.25,-9815726.700000048,22162400.33,-4327323.310000002,2018-10-23,9.85,9.89,9.82
2018-10-27,bitcoin,9.76,0.019999999999999574,1409211367.35,2492951.269999981,21058558.02,-452746.7400000021,2018-10-27,9.85,9.85,9.74
2018-10-31,bitcoin,9.44,0.049999999999998934,1362381725.7,5659700.980000019,14604141.53,-2294950.380000001,2018-10-31,9.69,9.7,9.39
2018-11-03,bitcoin,9.65,0.08000000000000007,1393273729.13,7865765.900000095,18314703.36,1408993.3099999987,2018-11-03,9.48,9.65,9.48
2018-11-07,bitcoin,9.81,0.11000000000000121,1415863696.18,14681937.0,18080929.42,137439.0700000003,2018-11-07,9.58,9.81,9.45
2018-11-11,bitcoin,9.58,0.009999999999999787,1379806384.44,-5776776.599999905,15138432.69,-4261089.4399999995,2018-11-11,9.88,9.88,9.57
2018-11-15,bitcoin,8.53,-0.7800000000000011,1227621934.15,-118564968.17999983,17038371.87,118370.92000000179,2018-11-15,9.53,9.53,8.53
2018-11-19,bitcoin,8.02,0.20999999999999996,1155425816.98,28107006.47000003,14437436.1,-3340656.040000001,2018-11-19,8.25,8.25,7.81
2018-11-23,bitcoin,5.72,-0.5100000000000007,832630400.74,-66922207.05999994,9390908.41,-4265305.289999999,2018-11-23,6.7,6.7,5.72
2018-11-27,bitcoin,4.94,-0.2699999999999996,719974004.61,-32743115.01999998,10712379.18,-777200.8200000003,2018-11-27,5.62,5.62,4.94
2018-11-30,bitcoin,5.35,0.019999999999999574,771935628.51,3804765.5499999523,11948338.74,-2236683.2799999993,2018-11-30,4.94,5.35,4.94
2018-12-03,bitcoin,5.23,-0.02999999999999936,754704945.55,-6285988.3000000715,13021313.57,-85144.15000000037,2018-12-03,5.07,5.26,5.07
2018-12-07,bitcoin,4.93,-1.13,703029474.03,-171746412.0,33975846.41,-22993195.360000007,2018-12-07,5.07,6.06,4.93
2018-12-11,bitcoin,4.59,-0.20999999999999996,663389003.56,-29472262.05000007,15418897.5,-5333271.989999998,2018-12-11,4.51,4.8,4.51
2018-12-15,bitcoin,4.47,-0.1299999999999999,645951230.79,-16587227.53000009,13950440.06,-490128.45999999903,2018-12-15,4.86,4.97,4.47
2018-12-19,bitcoin,5.52,0.45999999999999996,796697911.89,67705365.44999993,28430902.94,6652347.34,2018-12-19,4.54,5.52,4.54
2018-12-23,bitcoin,5.82,0.33999999999999986,839989864.6,46158767.129999995,29980698.53,5031391.920000002,2018-12-23,5.42,5.82,5.42
2018-12-27,bitcoin,5.6,0.23999999999999932,807817913.04,25332416.819999933,16912282.62,-4971755.98,2018-12-27,5.96,6.09,5.36
2018-12-31,bitcoin,5.89,0.15999999999999925,850105601.43,13399513.349999905,18852746.39,2250774.0200000014,2018-12-31,5.17,5.89,5.17
2019-01-03,bitcoin,6.06,0.0699999999999994,874914238.88,11692908.76999998,25749501.34,5498883.640000001,2019-01-03,6.08,6.08,5.99
2019-01-07,bitcoin,6.27,0.35999999999999943,905101272.65,50757407.15999997,44727778.65,11007683.0,2019-01-07,5.8,6.27,5.8
2019-01-11,bitcoin,5.84,-0.6699999999999999,843867607.44,-88248510.38999999,48444058.97,-15941770.75,2019-01-11,6.21,6.57,5.84
2019-01-15,bitcoin,6.01,0.5299999999999994,865870579.6,74745348.48000002,32637415.94,12767657.34,2019-01-15,5.97,6.01,5.48
2019-01-19,bitcoin,6.45,0.16000000000000014,932231950.68,23251445.21999991,38221945.4,1504555.240000002,2019-01-19,5.83,6.45,5.83
2019-01-23,bitcoin,6.45,-0.040000000000000036,930093998.41,-7200754.24000001,33172193.61,-936661.8800000027,2019-01-23,6.53,6.53,6.4
2019-01-27,bitcoin,6.94,0.2600000000000007,1002204225.21,37811124.139999986,45776064.19,4349623.719999999,2019-01-27,6.44,6.94,6.43
2019-01-31,bitcoin,6.14,-0.1200000000000001,886231112.98,-17856755.819999933,41083004.99,-15272875.399999999,2019-01-31,7.02,7.02,6.14
2019-02-03,bitcoin,6.89,0.35999999999999943,994615955.61,51530174.55000007,63752961.36,8579325.880000003,2019-02-03,6.23,6.89,6.23
2019-02-07,bitcoin,8.0,0.2999999999999998,1154130751.24,36858989.95000005,127535275.82,24605557.22,2019-02-07,6.73,8.0,6.73
2019-02-11,bitcoin,9.0,0.16999999999999993,1292369337.52,16578848.660000086,138758410.58,32700901.500000015,2019-02-11,7.75,9.0,7.75
2019-02-15,bitcoin,8.69,-0.16000000000000014,1251539499.56,-26104155.110000134,81113577.38,-23325030.120000005,2019-02-15,9.4,9.4,8.69
2019-02-19,bitcoin,9.56,0.34999999999999964,1380396380.2,51489667.77999997,89244306.45,25730486.230000004,2019-02-19,9.26,9.56,9.08
2019-02-23,bitcoin,10.77,0.34999999999999964,1555709306.24,51222399.26999998,91206858.0,-4619255.219999999,2019-02-23,10.48,11.09,10.42
2019-02-27,bitcoin,9.42,-0.2699999999999996,1360844868.44,-38647105.41999984,83462864.35,-69606961.28999999,2019-02-27,10.65,10.65,9.42
2019-02-28,bitcoin,9.82,0.40000000000000036,1420171312.72,59326444.27999997,85185303.46,1722439.1099999994,2019-02-28,9.82,11.68,9.82
2019-03-07,bitcoin,14.48,0.8499999999999996,2081209809.02,114536062.82999992,174878390.83,-66917499.97,2019-03-07,11.31,14.48,11.31
2019-03-11,bitcoin,14.39,-0.09999999999999964,2078720950.39,-13593082.4599998,134004302.36,-20265191.230000004,2019-03-11,14.91,14.91,14.18
2019-03-15,bitcoin,14.85,-0.11000000000000121,2148221153.2,-14654146.570000172,146417977.05,-3150683.319999993,2019-03-15,14.33,15.2,14.33
2019-03-19,bitcoin,15.52,-0.08000000000000007,2241879577.73,-11208333.96999979,113662733.61,-10346527.75,2019-03-19,14.88,15.99,14.88
2019-03-23,bitcoin,15.18,0.7899999999999991,2192221403.0,114199220.9000001,146333090.16,-15803588.650000006,2019-03-23,15.43,15.43,14.39
2019-03-27,bitcoin,16.27,-0.5100000000000016,2345207328.32,-78897219.6699996,229456792.89,72366767.03999999,2019-03-27,15.14,17.15,15.14
2019-03-31,bitcoin,16.82,0.33999999999999986,2428819888.2,53121640.19999981,193916084.73,63019768.719999984,2019-03-31,16.59,16.82,16.48
2019-04-03,bitcoin,19.72,1.8299999999999983,2850629840.58,276782591.50999975,231738006.8,83799507.37,2019-04-03,17.38,19.72,17.38
2019-04-07,bitcoin,19.19,-0.14999999999999858,2765669698.06,-26946369.309999943,205714907.11,-24134576.699999988,2019-04-07,18.78,19.34,18.78
2019-04-11,bitcoin,18.26,-0.08999999999999986,2639684281.25,-11208411.960000038,228284021.31,67668654.52000001,2019-04-11,19.11,19.11,18.06
2019-04-15,bitcoin,19.32,0.6700000000000017,2788134174.63,111868077.0,237222536.61,65711892.20000002,2019-04-15,17.69,19.32,17.69
2019-04-19,bitcoin,21.71,2.1400000000000006,3177194444.33,349600166.80999994,430563010.31,201640948.74,2019-04-19,19.4,21.71,19.4
2019-04-23,bitcoin,23.93,-0.28000000000000114,3455401525.68,-40138761.51000023,348689910.35,44340738.360000014,2019-04-23,24.31,24.94,23.93
2019-04-27,bitcoin,22.98,0.7199999999999989,3300143640.58,93244375.42000008,361026708.1,24549423.5,2019-04-27,22.9,23.09,22.26
2019-04-30,bitcoin,21.57,-1.2800000000000011,3117991943.03,-179396929.0499997,277563434.43,70559052.91,2019-04-30,22.32,22.85,21.57
2019-05-03,bitcoin,23.39,1.620000000000001,3381322841.57,237262168.1300001,241322881.16,70097046.75999999,2019-05-03,21.77,23.39,21.77
2019-05-07,bitcoin,22.11,-0.740000000000002,3193049752.02,-110636617.13999987,224349545.55,-20487802.119999975,2019-05-07,23.6,23.6,22.11
2019-05-11,bitcoin,19.56,0.8200000000000003,2824317176.63,116770335.4300003,200023697.58,-18289492.00999999,2019-05-11,21.38,21.38,18.74
2019-05-15,bitcoin,23.54,0.05000000000000071,3401435137.11,12876722.410000324,379776002.64,-51194516.94999999,2019-05-15,21.31,23.54,20.77
2019-05-19,bitcoin,28.96,3.25,4182484650.41,483416441.1499996,440764805.06,54207122.24000001,2019-05-19,26.97,28.96,25.71
2019-05-23,bitcoin,31.35,-1.0499999999999972,4532588998.72,-150043627.43999958,475978203.36,-155532459.74,2019-05-23,29.21,32.4,29.13
2019-05-27,bitcoin,33.54,-1.5799999999999983,4837563400.81,-220529151.9499998,498163560.13,-145062683.87,2019-05-27,31.68,35.12,31.68
2019-05-31,bitcoin,31.76,-1.8499999999999979,4597989593.59,-249371444.98999977,519785080.14,71166848.66999996,2019-05-31,34.24,34.24,31.76
2019-06-03,bitcoin,33.23,0.30999999999999517,4799627084.5,44977898.35999966,443583022.69,-218714236.64000005,2019-06-03,32.93,33.23,32.92
2019-06-07,bitcoin,31.32,0.33999999999999986,4523473382.17,41039604.819999695,477899580.61,-37983061.71999997,2019-06-07,30.91,31.32,29.12
2019-06-11,bitcoin,32.08,1.8299999999999983,4631047360.21,261118748.09000015,460737919.24,96435414.18,2019-06-11,31.61,32.08,30.25
2019-06-15,bitcoin,32.54,-2.520000000000003,4571563043.66,-339793571.1800003,729707610.69,119180932.37,2019-06-15,31.97,35.06,31.97
2019-06-19,bitcoin,34.49,0.6600000000000037,4833090693.74,84130958.76000023,569015628.27,103348870.82999998,2019-06-19,32.74,34.49,32.3
2019-06-23,bitcoin,37.93,-0.990000000000002,5317366191.45,-127193787.82000065,458420127.17,-82532743.30000001,2019-06-23,35.25,38.92,35.25
2019-06-27,bitcoin,35.75,-0.36999999999999744,5010433484.49,-55719573.81000042,478806888.29,153198006.68,2019-06-27,37.29,37.53,35.75
2019-06-30,bitcoin,35.57,1.1300000000000026,5001220258.08,166835412.46000004,354473586.32,45375110.30000001,2019-06-30,33.99,35.57,33.99
2019-07-03,bitcoin,31.87,-1.389999999999997,4467346461.66,-195823331.02000046,335470974.43,50574776.31,2019-07-03,32.09,33.26,31.87
2019-07-07,bitcoin,32.71,0.020000000000003126,4597167665.72,8339855.8200006485,214684254.77,-31363085.26999998,2019-07-07,32.59,33.23,32.59
2019-07-11,bitcoin,31.37,-1.1699999999999982,4407009412.27,-159479386.17999935,257707408.84,51496832.69,2019-07-11,33.07,33.42,31.37
2019-07-15,bitcoin,28.43,-3.1400000000000006,3972548359.23,-421867781.36000013,251891277.34,-9764708.039999992,2019-07-15,29.48,32.05,28.43
2019-07-19,bitcoin,29.09,1.5399999999999991,4551855723.15,704320404.2399998,629518301.41,127318603.64999998,2019-07-19,28.37,29.09,25.2
2019-07-23,bitcoin,30.74,0.34999999999999787,4273525246.13,-453902824.7600002,365423407.6,113576253.05000001,2019-07-23,29.1,31.08,29.1
2019-07-27,bitcoin,28.89,0.010000000000001563,4494887897.46,-11726358.659999847,211930046.1,-77165408.53999999,2019-07-27,29.57,29.57,28.88
2019-07-31,bitcoin,26.71,-0.3099999999999987,4156576659.3,-37780747.57999992,166536897.33,3292728.0200000107,2019-07-31,27.64,27.73,26.71
2019-08-03,bitcoin,27.87,-0.8599999999999994,4335075972.08,-131124140.32999992,192224106.15,-56459748.59,2019-08-03,27.72,28.73,27.72
2019-08-07,bitcoin,27.64,-0.21000000000000085,4285441779.29,-47715377.81000042,183656050.44,15667961.5,2019-08-07,27.72,27.85,27.37
2019-08-11,bitcoin,29.59,-0.14999999999999858,4605969733.68,-16780503.43999958,224362376.89,15503414.789999992,2019-08-11,29.59,31.4,29.59
2019-08-15,bitcoin,26.86,-2.5600000000000023,4165543779.25,-411030637.28999996,223457498.79,2398936.319999993,2019-08-15,30.22,30.22,26.86
2019-08-19,bitcoin,27.88,0.4299999999999997,4336728965.91,66078037.40999985,202612799.97,22037789.150000006,2019-08-19,28.08,28.08,27.45
2019-08-23,bitcoin,27.04,0.129999999999999,4205397694.67,19612732.090000153,201586318.17,15611172.099999994,2019-08-23,28.87,28.87,26.91
2019-08-27,bitcoin,26.03,-0.00999999999999801,4052311061.94,2194794.4099998474,288888691.88,153261263.03,2019-08-27,26.99,26.99,26.03
2019-08-31,bitcoin,22.19,0.41000000000000014,3451891491.93,60289307.98000002,180505731.25,-2122321.099999994,2019-08-31,25.6,25.6,21.78
2019-09-03,bitcoin,22.66,1.2199999999999989,3524515002.36,190597144.67000008,225699512.67,70242939.72999999,2019-09-03,21.14,22.66,21.14
