date,id,prices,price_diff,market_caps,market_caps_diff,total_volumes,total_volumes_diff,open,high,low
2013-09-30,bitcoin,131.65,-8.629999999999995,1549941780.0,-101024061.0,0.0,0.0,133.93,140.28,131.65
2013-10-03,bitcoin,123.07,-8.969999999999999,1450746083.0,-105005314.0,0.0,0.0,132.55,132.55,123.07
2013-10-07,bitcoin,128.38,0.8199999999999932,1515724889.0,10175666.0,0.0,0.0,128.26,129.57,127.56
2013-10-11,bitcoin,130.27,0.5900000000000034,1540367845.0,7547003.0,0.0,0.0,125.72,130.9,125.72
2013-10-15,bitcoin,143.89,3.4099999999999966,1704751164.0,41292364.0,0.0,0.0,135.35,143.89,135.35
2013-10-19,bitcoin,170.51,19.169999999999987,2023531688.0,228355526.0,0.0,0.0,143.61,170.51,143.61
2013-10-23,bitcoin,206.78,13.330000000000013,2458505640.0,159511986.0,0.0,0.0,172.01,206.78,172.01
2013-10-27,bitcoin,189.83,10.870000000000005,2260913266.0,130269194.0,0.0,0.0,198.8,198.8,172.48
2013-10-31,bitcoin,203.88,-0.3199999999999932,2432069229.0,-2699261.0,0.0,0.0,198.55,204.39,198.55
2013-11-03,bitcoin,212.45,5.560000000000002,2537555912.0,67449652.0,0.0,0.0,205.26,212.45,205.26
2013-11-07,bitcoin,295.63,34.77999999999997,3536067384.0,416973073.0,0.0,0.0,226.28,295.63,226.28
